"SRQID","DRQID"
"srqid912","drqid293"
"srqid912","drqid3950"
"srqid913","drqid3147"
"srqid913","drqid996"
"srqid913","drqid1034"
"srqid913","drqid2944"
"srqid913","drqid2305"
"srqid913","drqid2310"
"srqid913","drqid3425"
"srqid913","drqid161"
"srqid913","drqid2565"
"srqid913","drqid477"
"srqid914","drqid1254"
"srqid914","drqid26"
"srqid914","drqid1368"
"srqid914","drqid2201"
"srqid914","drqid1939"
"srqid915","drqid1983"
"srqid915","drqid3509"
"srqid915","drqid1050"
"srqid915","drqid1201"
"srqid915","drqid319"
"srqid916","drqid985"
"srqid916","drqid1059"
"srqid916","drqid206"
"srqid916","drqid2125"
"srqid916","drqid3920"
"srqid916","drqid3483"
"srqid916","drqid3215"
"srqid916","drqid3747"
"srqid916","drqid322"
"srqid916","drqid3744"
"srqid916","drqid1050"
"srqid916","drqid1201"
"srqid916","drqid1407"
"srqid917","drqid2065"
"srqid917","drqid738"
"srqid917","drqid1035"
"srqid917","drqid265"
"srqid917","drqid246"
"srqid918","drqid1814"
"srqid918","drqid3710"
"srqid918","drqid2215"
"srqid919","drqid3194"
"srqid919","drqid3626"
"srqid919","drqid1644"
"srqid919","drqid1049"
"srqid919","drqid3792"
"srqid920","drqid991"
"srqid920","drqid1325"
"srqid920","drqid1422"
"srqid920","drqid2160"
"srqid920","drqid1141"
"srqid920","drqid2498"
"srqid921","drqid300"
"srqid921","drqid3660"
"srqid921","drqid3047"
"srqid921","drqid965"
"srqid922","drqid1093"
"srqid922","drqid1694"
"srqid922","drqid3336"
"srqid922","drqid387"
"srqid922","drqid2015"
"srqid922","drqid3790"
"srqid922","drqid912"
"srqid922","drqid2353"
"srqid922","drqid2531"
"srqid923","drqid2181"
"srqid923","drqid1125"
"srqid923","drqid3275"
"srqid924","drqid2016"
"srqid924","drqid3125"
"srqid924","drqid1453"
"srqid924","drqid2583"
"srqid924","drqid366"
"srqid924","drqid3679"
"srqid925","drqid2750"
"srqid925","drqid419"
"srqid925","drqid3157"
"srqid925","drqid3392"
"srqid926","drqid1064"
"srqid926","drqid1935"
"srqid926","drqid212"
"srqid926","drqid171"
"srqid926","drqid1565"
"srqid926","drqid3136"
"srqid927","drqid1200"
"srqid927","drqid3178"
"srqid927","drqid1606"
"srqid927","drqid2700"
"srqid927","drqid437"
"srqid927","drqid1166"
"srqid927","drqid2126"
"srqid928","drqid260"
"srqid928","drqid295"
"srqid928","drqid3645"
"srqid928","drqid2365"
"srqid928","drqid3629"
"srqid928","drqid489"
"srqid928","drqid322"
"srqid928","drqid3744"
"srqid928","drqid2603"
"srqid928","drqid3668"
"srqid929","drqid2792"
"srqid929","drqid2034"
"srqid929","drqid2852"
"srqid929","drqid1293"
"srqid929","drqid1711"
"srqid930","drqid2325"
"srqid930","drqid3909"
"srqid930","drqid1468"
"srqid930","drqid1800"
"srqid930","drqid446"
"srqid930","drqid3662"
"srqid930","drqid2638"
"srqid930","drqid3306"
"srqid930","drqid128"
"srqid930","drqid1784"
"srqid930","drqid2970"
"srqid931","drqid220"
"srqid931","drqid3130"
"srqid931","drqid3967"
"srqid931","drqid2812"
"srqid931","drqid565"
"srqid931","drqid2820"
"srqid931","drqid3496"
"srqid932","drqid3894"
"srqid932","drqid2902"
"srqid932","drqid406"
"srqid933","drqid1340"
"srqid933","drqid3830"
"srqid933","drqid1254"
"srqid933","drqid2258"
"srqid934","drqid315"
"srqid934","drqid3544"
"srqid934","drqid3774"
"srqid934","drqid1497"
"srqid934","drqid769"
"srqid935","drqid1516"
"srqid935","drqid687"
"srqid935","drqid2130"
"srqid935","drqid667"
"srqid935","drqid3919"
"srqid935","drqid49"
"srqid935","drqid250"
"srqid935","drqid3750"
"srqid935","drqid3875"
"srqid936","drqid1841"
"srqid936","drqid348"
"srqid936","drqid1171"
"srqid936","drqid1385"
"srqid936","drqid3338"
"srqid937","drqid269"
"srqid937","drqid631"
"srqid937","drqid1061"
"srqid937","drqid2111"
"srqid937","drqid3061"
"srqid938","drqid617"
"srqid938","drqid1017"
"srqid938","drqid3474"
"srqid938","drqid3603"
"srqid939","drqid195"
"srqid939","drqid2318"
"srqid939","drqid2818"
"srqid939","drqid3905"
"srqid939","drqid217"
"srqid939","drqid1061"
"srqid939","drqid2111"
"srqid939","drqid3061"
"srqid940","drqid2700"
"srqid940","drqid48"
"srqid940","drqid1062"
"srqid940","drqid2248"
"srqid940","drqid1590"
"srqid940","drqid1911"
"srqid940","drqid805"
"srqid941","drqid1429"
"srqid941","drqid1953"
"srqid941","drqid3720"
"srqid941","drqid1605"
"srqid941","drqid3497"
"srqid941","drqid2191"
"srqid941","drqid3223"
"srqid941","drqid473"
"srqid942","drqid1709"
"srqid942","drqid2490"
"srqid942","drqid209"
"srqid942","drqid254"
"srqid943","drqid2871"
"srqid943","drqid3229"
"srqid943","drqid2006"
"srqid943","drqid1636"
"srqid943","drqid451"
"srqid943","drqid372"
"srqid943","drqid3855"
"srqid943","drqid2620"
"srqid943","drqid3050"
"srqid943","drqid1764"
"srqid943","drqid2524"
"srqid944","drqid2483"
"srqid944","drqid2563"
"srqid944","drqid2988"
"srqid944","drqid930"
"srqid944","drqid1965"
"srqid944","drqid416"
"srqid944","drqid3633"
"srqid944","drqid3160"
"srqid944","drqid205"
"srqid944","drqid633"
"srqid944","drqid882"
"srqid944","drqid3129"
"srqid944","drqid3679"
"srqid944","drqid2314"
"srqid944","drqid390"
"srqid945","drqid2181"
"srqid945","drqid1283"
"srqid945","drqid1407"
"srqid946","drqid1527"
"srqid946","drqid93"
"srqid947","drqid3638"
"srqid947","drqid3269"
"srqid947","drqid3715"
"srqid947","drqid1571"
"srqid947","drqid858"
"srqid947","drqid3950"
"srqid948","drqid2544"
"srqid948","drqid91"
"srqid948","drqid1147"
"srqid948","drqid2251"
"srqid948","drqid1325"
"srqid948","drqid1431"
"srqid948","drqid1473"
"srqid948","drqid3453"
"srqid949","drqid2118"
"srqid949","drqid2034"
"srqid949","drqid85"
"srqid949","drqid275"
"srqid949","drqid1480"
"srqid950","drqid504"
"srqid950","drqid757"
"srqid950","drqid1735"
"srqid950","drqid3097"
"srqid950","drqid2227"
"srqid951","drqid2849"
"srqid951","drqid1151"
"srqid951","drqid980"
"srqid952","drqid2571"
"srqid952","drqid3773"
"srqid952","drqid2563"
"srqid952","drqid3153"
"srqid952","drqid1554"
"srqid952","drqid298"
"srqid952","drqid3356"
"srqid953","drqid1619"
"srqid953","drqid1873"
"srqid954","drqid938"
"srqid954","drqid2349"
"srqid954","drqid3258"
"srqid954","drqid710"
"srqid954","drqid467"
"srqid954","drqid3925"
"srqid954","drqid1744"
"srqid954","drqid3291"
"srqid954","drqid3422"
"srqid954","drqid929"
"srqid955","drqid1189"
"srqid955","drqid1288"
"srqid955","drqid3043"
"srqid955","drqid3375"
"srqid955","drqid395"
"srqid955","drqid1496"
"srqid955","drqid54"
"srqid956","drqid1996"
"srqid956","drqid3364"
"srqid956","drqid3311"
"srqid956","drqid1358"
"srqid956","drqid2443"
"srqid956","drqid2874"
"srqid956","drqid336"
"srqid956","drqid3461"
"srqid957","drqid3454"
"srqid957","drqid433"
"srqid957","drqid2830"
"srqid957","drqid2960"
"srqid957","drqid2014"
"srqid957","drqid3213"
"srqid958","drqid1291"
"srqid958","drqid1375"
"srqid958","drqid2325"
"srqid958","drqid3909"
"srqid958","drqid3936"
"srqid959","drqid3127"
"srqid959","drqid1013"
"srqid959","drqid180"
"srqid960","drqid892"
"srqid960","drqid1866"
"srqid960","drqid3113"
"srqid960","drqid1362"
"srqid960","drqid1932"
"srqid960","drqid812"
"srqid960","drqid1739"
"srqid960","drqid2801"
"srqid961","drqid391"
"srqid961","drqid901"
"srqid961","drqid1455"
"srqid961","drqid22"
"srqid961","drqid42"
"srqid961","drqid2838"
"srqid961","drqid660"
"srqid961","drqid301"
"srqid962","drqid174"
"srqid962","drqid492"
"srqid962","drqid211"
"srqid962","drqid2181"
"srqid962","drqid2083"
"srqid962","drqid280"
"srqid963","drqid1822"
"srqid963","drqid3484"
"srqid963","drqid2011"
"srqid963","drqid3806"
"srqid964","drqid313"
"srqid964","drqid3649"
"srqid964","drqid3768"
"srqid964","drqid1339"
"srqid964","drqid940"
"srqid964","drqid2428"
"srqid964","drqid618"
"srqid965","drqid799"
"srqid965","drqid874"
"srqid965","drqid659"
"srqid966","drqid1074"
"srqid966","drqid3640"
"srqid966","drqid1528"
"srqid967","drqid3747"
"srqid967","drqid1264"
"srqid967","drqid1773"
"srqid967","drqid2520"
"srqid967","drqid721"
"srqid967","drqid2087"
"srqid967","drqid2407"
"srqid967","drqid1806"
"srqid967","drqid1093"
"srqid967","drqid3517"
"srqid967","drqid1684"
"srqid967","drqid3703"
"srqid967","drqid3425"
"srqid967","drqid767"
"srqid968","drqid295"
"srqid968","drqid3053"
"srqid968","drqid880"
"srqid968","drqid665"
"srqid968","drqid2252"
"srqid968","drqid3553"
"srqid969","drqid1382"
"srqid969","drqid2001"
"srqid969","drqid783"
"srqid969","drqid2175"
"srqid969","drqid3483"
"srqid970","drqid2918"
"srqid970","drqid1261"
"srqid970","drqid3908"
"srqid970","drqid765"
"srqid970","drqid1535"
"srqid970","drqid2800"
"srqid970","drqid726"
"srqid970","drqid2484"
"srqid970","drqid3464"
"srqid971","drqid1177"
"srqid971","drqid1502"
"srqid971","drqid533"
"srqid971","drqid1793"
"srqid972","drqid2275"
"srqid972","drqid2686"
"srqid972","drqid1592"
"srqid972","drqid2914"
"srqid972","drqid2918"
"srqid973","drqid1295"
"srqid973","drqid3382"
"srqid973","drqid1825"
"srqid973","drqid1283"
"srqid973","drqid2077"
"srqid973","drqid1160"
"srqid973","drqid3638"
"srqid973","drqid389"
"srqid974","drqid1861"
"srqid974","drqid3629"
"srqid974","drqid489"
"srqid975","drqid2478"
"srqid975","drqid3877"
"srqid975","drqid1880"
"srqid976","drqid2734"
"srqid976","drqid2965"
"srqid976","drqid419"
"srqid977","drqid6"
"srqid977","drqid1343"
"srqid977","drqid2822"
"srqid977","drqid2949"
"srqid978","drqid2908"
"srqid978","drqid836"
"srqid978","drqid2325"
"srqid979","drqid2207"
"srqid979","drqid2594"
"srqid979","drqid3727"
"srqid979","drqid1029"
"srqid979","drqid944"
"srqid979","drqid217"
"srqid979","drqid1170"
"srqid979","drqid2810"
"srqid979","drqid2697"
"srqid979","drqid2256"
"srqid979","drqid2644"
"srqid980","drqid1769"
"srqid980","drqid2107"
"srqid980","drqid451"
"srqid980","drqid2394"
"srqid980","drqid885"
"srqid980","drqid1943"
"srqid981","drqid2168"
"srqid981","drqid2945"
"srqid981","drqid1911"
"srqid981","drqid3437"
"srqid981","drqid2794"
"srqid981","drqid2834"
"srqid982","drqid1990"
"srqid982","drqid2014"
"srqid982","drqid1213"
"srqid982","drqid900"
"srqid983","drqid2500"
"srqid983","drqid823"
"srqid983","drqid1897"
"srqid983","drqid3432"
"srqid983","drqid247"
"srqid983","drqid2867"
"srqid984","drqid2847"
"srqid984","drqid886"
"srqid984","drqid1126"
"srqid984","drqid2843"
"srqid985","drqid1861"
"srqid985","drqid972"
"srqid985","drqid3933"
"srqid985","drqid1819"
"srqid985","drqid2933"
"srqid985","drqid1390"
"srqid985","drqid2433"
"srqid985","drqid3581"
"srqid985","drqid1942"
"srqid985","drqid2210"
"srqid985","drqid3858"
"srqid985","drqid1764"
"srqid985","drqid2524"
"srqid986","drqid1295"
"srqid986","drqid3382"
"srqid986","drqid2353"
"srqid986","drqid3160"
"srqid986","drqid3341"
"srqid986","drqid1531"
"srqid986","drqid3456"
"srqid987","drqid3484"
"srqid987","drqid3806"
"srqid987","drqid207"
"srqid987","drqid2515"
"srqid988","drqid1047"
"srqid988","drqid214"
"srqid988","drqid3330"
"srqid989","drqid244"
"srqid989","drqid3401"
"srqid989","drqid545"
"srqid989","drqid64"
"srqid990","drqid214"
"srqid990","drqid3330"
"srqid990","drqid1693"
"srqid991","drqid593"
"srqid991","drqid792"
"srqid992","drqid676"
"srqid992","drqid3388"
"srqid992","drqid3488"
"srqid992","drqid1850"
"srqid992","drqid709"
"srqid993","drqid2565"
"srqid993","drqid2867"
"srqid993","drqid2526"
"srqid993","drqid337"
"srqid993","drqid971"
"srqid994","drqid1599"
"srqid994","drqid1787"
"srqid994","drqid112"
"srqid994","drqid3060"
"srqid994","drqid721"
"srqid994","drqid126"
"srqid994","drqid2781"
"srqid995","drqid644"
"srqid995","drqid919"
"srqid995","drqid2591"
"srqid995","drqid3370"
"srqid996","drqid1283"
"srqid996","drqid1309"
"srqid996","drqid3123"
"srqid997","drqid2682"
"srqid997","drqid2159"
"srqid998","drqid929"
"srqid998","drqid2060"
"srqid998","drqid4000"
"srqid998","drqid934"
"srqid998","drqid2294"
"srqid998","drqid2503"
"srqid998","drqid3150"
"srqid998","drqid596"
"srqid999","drqid1399"
"srqid999","drqid1784"
"srqid999","drqid2103"
"srqid999","drqid609"
"srqid999","drqid629"
"srqid999","drqid341"
"srqid999","drqid768"
"srqid1000","drqid2539"
"srqid1000","drqid957"
"srqid1000","drqid3022"
"srqid1000","drqid386"
"srqid1000","drqid771"
"srqid1000","drqid2608"
"srqid1000","drqid70"
"srqid1000","drqid2187"
"srqid1000","drqid871"
"srqid1000","drqid3657"
"srqid1000","drqid652"
