"CID","AID"
"CID1125","AID2500"
"CID263","AID3664"
"CID1125","AID3664"
"CID3163","AID2012"
"CID7833","AID2012"
"CID107","AID2555"
"CID2325","AID2555"
"CID4111","AID2555"
"CID6593","AID2555"
"CID7091","AID762"
"CID8923","AID762"
"CID2227","AID10"
"CID2227","AID1914"
"CID2783","AID1912"
"CID6033","AID1912"
"CID8263","AID1912"
"CID2783","AID3678"
"CID6033","AID3678"
"CID8263","AID3678"
"CID2783","AID3696"
"CID6033","AID3696"
"CID8263","AID3696"
"CID2487","AID353"
"CID6971","AID353"
"CID2487","AID37"
"CID6971","AID37"
"CID2487","AID3851"
"CID6971","AID3851"
"CID2487","AID779"
"CID6971","AID779"
"CID5371","AID2575"
"CID5713","AID2575"
"CID5371","AID2815"
"CID5713","AID2815"
"CID5371","AID3201"
"CID5713","AID3201"
"CID5371","AID422"
"CID5713","AID422"
"CID1143","AID2674"
"CID5391","AID2674"
"CID4525","AID2539"
"CID5113","AID2539"
"CID5355","AID2539"
"CID1701","AID357"
"CID7045","AID357"
"CID1701","AID466"
"CID7045","AID466"
"CID147","AID3620"
"CID1757","AID3620"
"CID147","AID3904"
"CID1757","AID3904"
"CID4885","AID1132"
"CID4885","AID2813"
"CID8367","AID2751"
"CID1215","AID588"
"CID6673","AID588"
"CID8861","AID588"
"CID1317","AID2905"
"CID1491","AID349"
"CID1497","AID349"
"CID4331","AID349"
"CID1491","AID784"
"CID1497","AID784"
"CID4331","AID784"
"CID1801","AID1845"
"CID7027","AID1845"
"CID8681","AID1845"
"CID1801","AID2175"
"CID7027","AID2175"
"CID8681","AID2175"
"CID1673","AID382"
"CID6313","AID382"
"CID905","AID609"
"CID1267","AID609"
"CID107","AID1056"
"CID7443","AID2374"
"CID7443","AID2942"
"CID5545","AID18"
"CID7171","AID18"
"CID5545","AID758"
"CID7171","AID758"
"CID725","AID3909"
"CID725","AID397"
"CID305","AID3024"
"CID2017","AID3024"
"CID2225","AID3024"
"CID2335","AID3024"
"CID2893","AID3024"
"CID5283","AID3024"
"CID305","AID445"
"CID2017","AID445"
"CID2225","AID445"
"CID2335","AID445"
"CID2893","AID445"
"CID5283","AID445"
"CID4741","AID1319"
"CID5173","AID1319"
"CID8911","AID1319"
"CID2255","AID1771"
"CID7027","AID1771"
"CID2255","AID2672"
"CID7027","AID2672"
"CID381","AID2773"
"CID3457","AID2773"
"CID3717","AID2773"
"CID381","AID341"
"CID3457","AID341"
"CID3717","AID341"
"CID1891","AID1997"
"CID1891","AID318"
"CID791","AID1519"
"CID3125","AID1519"
"CID791","AID2948"
"CID3125","AID2948"
"CID791","AID3955"
"CID3125","AID3955"
"CID5211","AID2338"
"CID5211","AID3094"
"CID5211","AID3826"
"CID787","AID1721"
"CID6617","AID1721"
"CID787","AID2510"
"CID6617","AID2510"
"CID6271","AID2959"
"CID6271","AID3002"
"CID1341","AID3987"
"CID1861","AID3987"
"CID3427","AID3987"
"CID5267","AID1161"
"CID8385","AID1161"
"CID5267","AID1252"
"CID8385","AID1252"
"CID5267","AID2355"
"CID8385","AID2355"
"CID5267","AID2873"
"CID8385","AID2873"
"CID3485","AID3604"
"CID3245","AID381"
"CID435","AID975"
"CID2185","AID1688"
"CID2221","AID1688"
"CID3193","AID1688"
"CID2185","AID3559"
"CID2221","AID3559"
"CID3193","AID3559"
"CID2185","AID3877"
"CID2221","AID3877"
"CID3193","AID3877"
"CID2185","AID609"
"CID2221","AID609"
"CID3193","AID609"
"CID1731","AID2431"
"CID4307","AID2431"
"CID1731","AID3089"
"CID4307","AID3089"
"CID8031","AID104"
"CID8611","AID104"
"CID8031","AID2087"
"CID8611","AID2087"
"CID8031","AID3903"
"CID8611","AID3903"
"CID8031","AID844"
"CID8611","AID844"
"CID3743","AID2921"
"CID3743","AID3784"
"CID2433","AID1561"
"CID5131","AID1561"
"CID8371","AID1561"
"CID2433","AID3032"
"CID5131","AID3032"
"CID8371","AID3032"
"CID2433","AID3209"
"CID5131","AID3209"
"CID8371","AID3209"
"CID2433","AID3406"
"CID5131","AID3406"
"CID8371","AID3406"
"CID13","AID1925"
"CID1055","AID1925"
"CID13","AID1973"
"CID1055","AID1973"
"CID13","AID209"
"CID1055","AID209"
"CID13","AID2966"
"CID1055","AID2966"
"CID4021","AID2197"
"CID6151","AID2197"
"CID6721","AID2197"
"CID381","AID2922"
"CID3665","AID2922"
"CID8957","AID2922"
"CID2451","AID1535"
"CID2705","AID1535"
"CID8243","AID1535"
"CID2451","AID2190"
"CID2705","AID2190"
"CID8243","AID2190"
"CID2877","AID3848"
"CID4575","AID3848"
"CID1631","AID1112"
"CID2317","AID1112"
"CID1631","AID151"
"CID2317","AID151"
"CID737","AID2636"
"CID2415","AID2636"
"CID4887","AID2636"
"CID737","AID2973"
"CID2415","AID2973"
"CID4887","AID2973"
"CID7207","AID2978"
"CID3411","AID2437"
"CID1765","AID2653"
"CID3025","AID2507"
"CID4385","AID2507"
"CID5637","AID2507"
"CID1271","AID683"
"CID1271","AID795"
"CID3091","AID2262"
"CID3091","AID2473"
"CID991","AID115"
"CID991","AID778"
"CID2931","AID3202"
"CID4285","AID3202"
"CID531","AID1190"
"CID1643","AID1190"
"CID3697","AID1190"
"CID531","AID1408"
"CID1643","AID1408"
"CID3697","AID1408"
"CID531","AID749"
"CID1643","AID749"
"CID3697","AID749"
"CID7091","AID1737"
"CID7091","AID284"
"CID1841","AID1819"
"CID5985","AID1819"
"CID7547","AID1819"
"CID1735","AID1050"
"CID1735","AID3202"
"CID2115","AID2301"
"CID3223","AID2301"
"CID3481","AID2301"
"CID4421","AID2301"
"CID4793","AID2301"
"CID8915","AID2301"
"CID4057","AID1391"
"CID4057","AID943"
"CID2111","AID1517"
"CID8893","AID1517"
"CID2111","AID2586"
"CID8893","AID2586"
"CID2111","AID3640"
"CID8893","AID3640"
"CID2111","AID931"
"CID8893","AID931"
"CID1073","AID2597"
"CID2893","AID2597"
"CID6197","AID2597"
"CID687","AID3826"
"CID4385","AID3826"
"CID21","AID1508"
"CID4537","AID1508"
"CID8747","AID1508"
"CID3473","AID1704"
"CID3877","AID1704"
"CID4131","AID1704"
"CID4331","AID1704"
"CID3473","AID768"
"CID3877","AID768"
"CID4131","AID768"
"CID4331","AID768"
"CID5223","AID2615"
"CID5223","AID2883"
"CID7245","AID2902"
"CID8751","AID2902"
"CID7245","AID3638"
"CID8751","AID3638"
"CID1053","AID1575"
"CID8527","AID1575"
"CID1053","AID211"
"CID8527","AID211"
"CID1053","AID2165"
"CID8527","AID2165"
"CID1053","AID866"
"CID8527","AID866"
"CID5291","AID2337"
"CID5291","AID3605"
"CID1061","AID2575"
"CID1061","AID2983"
"CID91","AID630"
"CID4687","AID630"
"CID7375","AID2207"
"CID7375","AID2455"
"CID1487","AID105"
"CID1487","AID1457"
"CID7257","AID1669"
"CID7727","AID1669"
"CID7257","AID3670"
"CID7727","AID3670"
"CID615","AID1925"
"CID2615","AID1925"
"CID3355","AID1925"
"CID615","AID1984"
"CID2615","AID1984"
"CID3355","AID1984"
"CID1163","AID2134"
"CID2445","AID2134"
"CID1365","AID2323"
"CID4757","AID2323"
"CID1365","AID2617"
"CID4757","AID2617"
"CID1365","AID3161"
"CID4757","AID3161"
"CID1833","AID2986"
"CID1833","AID3409"
"CID1835","AID2426"
"CID2715","AID2426"
"CID1835","AID2693"
"CID2715","AID2693"
"CID6943","AID1303"
"CID6303","AID18"
"CID7133","AID18"
"CID2897","AID1381"
"CID2897","AID1921"
"CID3957","AID1019"
"CID8557","AID1019"
"CID3957","AID2194"
"CID8557","AID2194"
"CID7821","AID1595"
"CID7821","AID3001"
"CID743","AID3491"
"CID4495","AID3491"
"CID743","AID3678"
"CID4495","AID3678"
"CID743","AID3686"
"CID4495","AID3686"
"CID515","AID1666"
"CID3525","AID1666"
"CID3745","AID1666"
"CID515","AID2004"
"CID3525","AID2004"
"CID3745","AID2004"
"CID515","AID2293"
"CID3525","AID2293"
"CID3745","AID2293"
"CID515","AID2453"
"CID3525","AID2453"
"CID3745","AID2453"
"CID5855","AID742"
"CID2025","AID1611"
"CID5225","AID1210"
"CID3875","AID1198"
"CID3747","AID1027"
"CID8507","AID1027"
"CID3747","AID1334"
"CID8507","AID1334"
"CID3747","AID3412"
"CID8507","AID3412"
"CID8643","AID1631"
"CID8643","AID71"
"CID4811","AID2281"
"CID4811","AID278"
"CID255","AID1262"
"CID7643","AID1262"
"CID8071","AID1262"
"CID255","AID1319"
"CID7643","AID1319"
"CID8071","AID1319"
"CID311","AID1896"
"CID5545","AID1896"
"CID7803","AID1896"
"CID8271","AID1896"
"CID311","AID717"
"CID5545","AID717"
"CID7803","AID717"
"CID8271","AID717"
"CID1821","AID3696"
"CID1821","AID3782"
"CID1821","AID909"
"CID6883","AID461"
"CID7213","AID3866"
"CID2677","AID1700"
"CID2677","AID1902"
"CID2677","AID750"
"CID707","AID2720"
"CID707","AID2968"
"CID313","AID2427"
"CID1427","AID2427"
"CID1721","AID3767"
"CID6675","AID3767"
"CID7041","AID3767"
"CID4127","AID186"
"CID6621","AID186"
"CID4127","AID3830"
"CID6621","AID3830"
"CID6415","AID3107"
"CID6415","AID3448"
"CID2361","AID219"
"CID2361","AID473"
"CID3173","AID1413"
"CID3593","AID1413"
"CID4833","AID1413"
"CID7131","AID1413"
"CID3173","AID3509"
"CID3593","AID3509"
"CID4833","AID3509"
"CID7131","AID3509"
"CID775","AID213"
"CID1143","AID213"
"CID3771","AID213"
"CID6385","AID213"
"CID7127","AID213"
"CID7497","AID511"
"CID7985","AID1911"
"CID5523","AID1912"
"CID5523","AID2558"
"CID5523","AID33"
"CID5523","AID3401"
"CID5743","AID200"
"CID5743","AID2306"
"CID5743","AID2814"
"CID1347","AID1679"
"CID3737","AID1679"
"CID4103","AID1679"
"CID1347","AID3580"
"CID3737","AID3580"
"CID4103","AID3580"
"CID5031","AID1892"
"CID7165","AID1892"
"CID8881","AID1892"
"CID2371","AID3195"
"CID6785","AID3195"
"CID2371","AID3517"
"CID6785","AID3517"
"CID2371","AID947"
"CID6785","AID947"
"CID5007","AID170"
"CID7681","AID170"
"CID7753","AID170"
"CID5007","AID370"
"CID7681","AID370"
"CID7753","AID370"
"CID4733","AID1092"
"CID5607","AID1092"
"CID5805","AID1092"
"CID1375","AID1308"
"CID8383","AID1308"
"CID1375","AID2993"
"CID8383","AID2993"
"CID1375","AID3932"
"CID8383","AID3932"
"CID2311","AID2446"
"CID1561","AID2522"
"CID3403","AID2522"
"CID4771","AID2522"
"CID3561","AID3689"
"CID3561","AID3734"
"CID175","AID70"
"CID2153","AID70"
"CID1373","AID1431"
"CID1701","AID1431"
"CID4105","AID1431"
"CID1373","AID2365"
"CID1701","AID2365"
"CID4105","AID2365"
"CID1373","AID2499"
"CID1701","AID2499"
"CID4105","AID2499"
"CID1373","AID3402"
"CID1701","AID3402"
"CID4105","AID3402"
"CID8863","AID1642"
"CID5643","AID163"
"CID5643","AID2175"
"CID5001","AID1648"
"CID6855","AID1648"
"CID7725","AID1648"
"CID8177","AID1653"
"CID2741","AID1019"
"CID7461","AID1019"
"CID7997","AID1019"
"CID2741","AID1892"
"CID7461","AID1892"
"CID7997","AID1892"
"CID947","AID3527"
"CID6117","AID3527"
"CID3291","AID1175"
"CID5053","AID1175"
"CID8587","AID1175"
"CID3291","AID2357"
"CID5053","AID2357"
"CID8587","AID2357"
"CID7803","AID3054"
"CID107","AID3700"
"CID8181","AID3700"
"CID107","AID3857"
"CID8181","AID3857"
"CID3233","AID1013"
"CID3777","AID1013"
"CID3233","AID2664"
"CID3777","AID2664"
"CID811","AID173"
"CID1281","AID173"
"CID3171","AID173"
"CID6125","AID173"
"CID811","AID2637"
"CID1281","AID2637"
"CID3171","AID2637"
"CID6125","AID2637"
"CID1967","AID3307"
"CID1967","AID3443"
"CID8161","AID2567"
"CID8161","AID470"
"CID5131","AID1335"
"CID5131","AID2101"
"CID6291","AID1056"
"CID6291","AID2321"
"CID2353","AID2175"
"CID2901","AID2175"
"CID2353","AID3185"
"CID2901","AID3185"
"CID2937","AID1965"
"CID2937","AID3500"
"CID2937","AID440"
"CID2681","AID3766"
"CID8683","AID1671"
"CID8683","AID2279"
"CID8683","AID2386"
"CID2631","AID1233"
"CID3251","AID1233"
"CID2631","AID3497"
"CID3251","AID3497"
"CID361","AID322"
"CID4317","AID322"
"CID5263","AID2804"
"CID5263","AID3559"
"CID1427","AID182"
"CID6903","AID3877"
"CID6933","AID19"
"CID6933","AID3646"
"CID6933","AID820"
"CID991","AID1087"
"CID991","AID1127"
"CID991","AID1685"
"CID991","AID3897"
"CID411","AID1067"
"CID2137","AID1067"
"CID913","AID125"
"CID8725","AID125"
"CID913","AID3378"
"CID8725","AID3378"
"CID117","AID1886"
"CID117","AID2641"
"CID103","AID1235"
"CID1533","AID1235"
"CID103","AID1303"
"CID1533","AID1303"
"CID103","AID3820"
"CID1533","AID3820"
"CID293","AID2218"
"CID293","AID3124"
"CID985","AID3313"
"CID2661","AID3313"
"CID891","AID2968"
"CID3345","AID2968"
"CID8067","AID2968"
"CID2011","AID3347"
"CID4173","AID3347"
"CID2317","AID3669"
"CID5421","AID3669"
"CID7663","AID3669"
"CID4823","AID3692"
"CID6197","AID3692"
"CID7607","AID3692"
"CID1213","AID3833"
"CID4035","AID3833"
"CID4175","AID3833"
"CID3113","AID3927"
"CID4755","AID3927"
"CID7377","AID3927"
"CID3113","AID977"
"CID4755","AID977"
"CID7377","AID977"
"CID3141","AID1768"
"CID3141","AID884"
"CID5","AID2651"
"CID311","AID2651"
"CID3161","AID2651"
"CID6813","AID2651"
"CID7337","AID2651"
"CID5","AID3081"
"CID311","AID3081"
"CID3161","AID3081"
"CID6813","AID3081"
"CID7337","AID3081"
"CID1261","AID1534"
"CID7285","AID1534"
"CID1403","AID3065"
"CID5425","AID3065"
"CID6801","AID3065"
"CID4353","AID1739"
"CID4353","AID386"
"CID6227","AID739"
"CID6505","AID739"
"CID6227","AID744"
"CID6505","AID744"
"CID1667","AID3833"
"CID5911","AID1296"
"CID5911","AID375"
"CID5911","AID3940"
"CID5911","AID534"
"CID507","AID1144"
"CID507","AID1943"
"CID2911","AID2923"
"CID8781","AID2923"
"CID6071","AID3531"
"CID6071","AID3546"
"CID6071","AID3708"
"CID6071","AID832"
"CID1661","AID1759"
"CID8893","AID1759"
"CID341","AID3992"
"CID4287","AID3992"
"CID6587","AID3992"
"CID8627","AID3992"
"CID7433","AID852"
"CID6125","AID1143"
"CID6125","AID3835"
"CID481","AID266"
"CID387","AID161"
"CID3587","AID161"
"CID7285","AID161"
"CID387","AID3975"
"CID3587","AID3975"
"CID7285","AID3975"
"CID387","AID430"
"CID3587","AID430"
"CID7285","AID430"
"CID387","AID592"
"CID3587","AID592"
"CID7285","AID592"
"CID8377","AID3578"
"CID3653","AID1304"
"CID6977","AID1304"
"CID3653","AID1877"
"CID6977","AID1877"
"CID3653","AID2814"
"CID6977","AID2814"
"CID3947","AID3207"
"CID7823","AID3207"
"CID1131","AID869"
"CID2351","AID869"
"CID5433","AID869"
"CID1973","AID2050"
"CID47","AID2352"
"CID47","AID599"
"CID205","AID1373"
"CID2323","AID1373"
"CID205","AID409"
"CID2323","AID409"
"CID353","AID1963"
"CID4235","AID1963"
"CID4395","AID1963"
"CID6151","AID1963"
"CID4307","AID1538"
"CID4307","AID2396"
"CID2167","AID131"
"CID2255","AID131"
"CID2167","AID296"
"CID2255","AID296"
"CID6223","AID29"
"CID7475","AID29"
"CID3397","AID1260"
"CID1755","AID2568"
"CID2175","AID2833"
"CID5017","AID2833"
"CID6545","AID2833"
"CID2811","AID1323"
"CID4607","AID1323"
"CID2811","AID692"
"CID4607","AID692"
"CID535","AID931"
"CID1347","AID2594"
"CID1365","AID2594"
"CID1347","AID3965"
"CID1365","AID3965"
"CID2703","AID1681"
"CID5541","AID1681"
"CID5927","AID1681"
"CID3695","AID1554"
"CID4131","AID1554"
"CID7883","AID1895"
"CID7883","AID3874"
"CID5033","AID1980"
"CID5033","AID2707"
"CID5033","AID357"
"CID5033","AID47"
"CID4521","AID2216"
"CID4521","AID2447"
"CID4521","AID3141"
"CID6921","AID2324"
"CID6947","AID2324"
"CID3113","AID1736"
"CID7055","AID1736"
"CID3113","AID2592"
"CID7055","AID2592"
"CID1431","AID471"
"CID4157","AID471"
"CID7245","AID471"
"CID711","AID667"
"CID1331","AID667"
"CID6593","AID163"
"CID6593","AID80"
"CID6593","AID923"
"CID6433","AID585"
"CID1423","AID1655"
"CID1423","AID949"
"CID6833","AID3421"
"CID6833","AID3533"
"CID6833","AID3632"
"CID6833","AID3848"
"CID6341","AID3673"
"CID6341","AID783"
"CID4151","AID3195"
"CID1897","AID1214"
"CID6655","AID1214"
"CID4943","AID2198"
"CID4943","AID2783"
"CID4943","AID3567"
"CID1735","AID1129"
"CID1735","AID3238"
"CID6535","AID2105"
"CID7415","AID2105"
"CID6535","AID2765"
"CID7415","AID2765"
"CID2467","AID1544"
"CID8191","AID1544"
"CID2467","AID5"
"CID8191","AID5"
"CID2467","AID609"
"CID8191","AID609"
"CID4135","AID1762"
"CID4447","AID1762"
"CID4135","AID3832"
"CID4447","AID3832"
"CID5527","AID62"
"CID6085","AID62"
"CID7915","AID62"
"CID6515","AID3923"
"CID6515","AID729"
"CID1191","AID1990"
"CID7637","AID1990"
"CID3903","AID3039"
"CID4177","AID3039"
"CID4645","AID3039"
"CID4745","AID3039"
"CID2677","AID2508"
"CID4097","AID2508"
"CID2677","AID3480"
"CID4097","AID3480"
"CID403","AID184"
"CID7753","AID184"
"CID403","AID2387"
"CID7753","AID2387"
"CID403","AID3839"
"CID7753","AID3839"
"CID4221","AID1399"
"CID4221","AID275"
"CID4221","AID3570"
"CID4221","AID3635"
"CID815","AID1776"
"CID8905","AID1776"
"CID6767","AID1583"
"CID8973","AID1583"
"CID6767","AID1605"
"CID8973","AID1605"
"CID6767","AID2203"
"CID8973","AID2203"
"CID6767","AID3672"
"CID8973","AID3672"
"CID657","AID2001"
"CID811","AID2001"
"CID817","AID2001"
"CID657","AID2491"
"CID811","AID2491"
"CID817","AID2491"
"CID657","AID270"
"CID811","AID270"
"CID817","AID270"
"CID175","AID658"
"CID547","AID658"
"CID8553","AID658"
"CID3261","AID2675"
"CID3261","AID499"
"CID5541","AID3186"
"CID5541","AID3438"
"CID5541","AID3778"
"CID5541","AID3885"
"CID1817","AID217"
"CID4205","AID217"
"CID1817","AID2989"
"CID4205","AID2989"
"CID1817","AID853"
"CID4205","AID853"
"CID8407","AID3424"
"CID8407","AID3764"
"CID6545","AID500"
"CID221","AID2659"
"CID4457","AID2659"
"CID221","AID2706"
"CID4457","AID2706"
"CID4065","AID1133"
"CID4065","AID2108"
"CID4065","AID3895"
"CID2963","AID2198"
"CID4315","AID2198"
"CID5175","AID3614"
"CID3171","AID1280"
"CID7187","AID1280"
"CID3171","AID3577"
"CID7187","AID3577"
"CID4863","AID2624"
"CID4863","AID2709"
"CID2507","AID1565"
"CID4223","AID1565"
"CID3105","AID3683"
"CID3481","AID3683"
"CID6423","AID3683"
"CID3105","AID713"
"CID3481","AID713"
"CID6423","AID713"
"CID1405","AID1346"
"CID3435","AID1346"
"CID8673","AID1346"
"CID1405","AID206"
"CID3435","AID206"
"CID8673","AID206"
"CID301","AID1304"
"CID8117","AID1304"
"CID301","AID2078"
"CID8117","AID2078"
"CID301","AID3622"
"CID8117","AID3622"
"CID6133","AID1327"
"CID8973","AID1327"
"CID6133","AID1564"
"CID8973","AID1564"
"CID173","AID3241"
"CID1455","AID1048"
"CID3885","AID1048"
"CID1455","AID3006"
"CID3885","AID3006"
"CID8345","AID2155"
"CID8345","AID839"
"CID297","AID1614"
"CID3627","AID1614"
"CID3893","AID1614"
"CID5161","AID1614"
"CID5203","AID1614"
"CID297","AID3848"
"CID3627","AID3848"
"CID3893","AID3848"
"CID5161","AID3848"
"CID5203","AID3848"
"CID405","AID1145"
"CID4847","AID1145"
"CID405","AID3395"
"CID4847","AID3395"
"CID7151","AID179"
"CID7151","AID2918"
"CID7025","AID1209"
"CID7477","AID1209"
"CID7025","AID2074"
"CID7477","AID2074"
"CID5437","AID2663"
"CID8717","AID2663"
"CID7525","AID1457"
"CID7525","AID2670"
"CID7525","AID358"
"CID7525","AID644"
"CID4943","AID1244"
"CID7731","AID1244"
"CID4943","AID1980"
"CID7731","AID1980"
"CID4943","AID1981"
"CID7731","AID1981"
"CID4943","AID3612"
"CID7731","AID3612"
"CID1571","AID3907"
"CID2645","AID3907"
"CID5583","AID1459"
"CID5583","AID3658"
"CID7643","AID1182"
"CID341","AID3037"
"CID2895","AID3037"
"CID341","AID3396"
"CID2895","AID3396"
"CID1493","AID3417"
"CID1493","AID3883"
"CID7723","AID2191"
"CID7723","AID3495"
"CID5255","AID2645"
"CID8277","AID2645"
"CID5255","AID3029"
"CID8277","AID3029"
"CID2223","AID3120"
"CID4727","AID3120"
"CID2223","AID3835"
"CID4727","AID3835"
"CID213","AID1807"
"CID2413","AID1807"
"CID5155","AID1807"
"CID213","AID3994"
"CID2413","AID3994"
"CID5155","AID3994"
"CID4201","AID3320"
"CID4995","AID3320"
"CID5763","AID3320"
"CID4201","AID3430"
"CID4995","AID3430"
"CID5763","AID3430"
"CID7613","AID2056"
"CID8997","AID1424"
"CID8997","AID2541"
"CID2463","AID3978"
"CID2463","AID634"
"CID277","AID105"
"CID6181","AID105"
"CID8107","AID1490"
"CID8107","AID2686"
"CID8107","AID3181"
"CID5521","AID1231"
"CID5521","AID1594"
"CID5521","AID2586"
"CID5521","AID3519"
"CID6807","AID1670"
"CID7273","AID1670"
"CID8815","AID1670"
"CID6807","AID3070"
"CID7273","AID3070"
"CID8815","AID3070"
"CID453","AID130"
"CID6395","AID130"
"CID453","AID3293"
"CID6395","AID3293"
"CID1945","AID538"
"CID2197","AID538"
"CID6161","AID2627"
"CID1345","AID891"
"CID2545","AID891"
"CID3715","AID891"
"CID4393","AID891"
"CID6283","AID891"
"CID8325","AID891"
"CID4641","AID1724"
"CID6547","AID1724"
"CID7887","AID1724"
"CID4641","AID2508"
"CID6547","AID2508"
"CID7887","AID2508"
"CID4641","AID2845"
"CID6547","AID2845"
"CID7887","AID2845"
"CID4641","AID3420"
"CID6547","AID3420"
"CID7887","AID3420"
"CID7273","AID2511"
"CID7273","AID3775"
"CID437","AID1943"
"CID1055","AID1943"
"CID2877","AID1943"
"CID7435","AID1943"
"CID1635","AID2684"
"CID6415","AID2684"
"CID1635","AID2834"
"CID6415","AID2834"
"CID1533","AID2859"
"CID7411","AID2859"
"CID1533","AID608"
"CID7411","AID608"
"CID4681","AID1121"
"CID5097","AID1121"
"CID4681","AID2033"
"CID5097","AID2033"
"CID4681","AID280"
"CID5097","AID280"
"CID4681","AID281"
"CID5097","AID281"
"CID5913","AID3702"
"CID5913","AID3806"
"CID7703","AID1536"
"CID8257","AID1536"
"CID8557","AID1536"
"CID7703","AID3768"
"CID8257","AID3768"
"CID8557","AID3768"
"CID5463","AID3580"
"CID6031","AID3580"
"CID7183","AID3580"
"CID7077","AID3003"
"CID463","AID2941"
"CID5237","AID2941"
"CID1593","AID2007"
"CID3095","AID2007"
"CID8911","AID2007"
"CID7683","AID134"
"CID7683","AID2847"
"CID7683","AID3253"
"CID7683","AID551"
"CID3615","AID2234"
"CID3615","AID3478"
"CID3615","AID3586"
"CID1205","AID2644"
"CID4957","AID2644"
"CID6125","AID1845"
"CID8183","AID1845"
"CID2907","AID147"
"CID7923","AID147"
"CID1451","AID104"
"CID2501","AID104"
"CID7633","AID104"
"CID1451","AID128"
"CID2501","AID128"
"CID7633","AID128"
"CID4175","AID1163"
"CID4175","AID1267"
"CID4175","AID325"
"CID1893","AID1242"
"CID3951","AID1242"
"CID4263","AID1242"
"CID8117","AID1242"
"CID597","AID628"
"CID6687","AID628"
"CID371","AID3196"
"CID4333","AID3196"
"CID5491","AID3196"
"CID6843","AID3196"
"CID7255","AID3196"
"CID371","AID3949"
"CID4333","AID3949"
"CID5491","AID3949"
"CID6843","AID3949"
"CID7255","AID3949"
"CID3987","AID1433"
"CID3987","AID1910"
"CID3987","AID2379"
"CID3987","AID344"
"CID7893","AID3650"
"CID521","AID1061"
"CID2527","AID1061"
"CID521","AID3343"
"CID2527","AID3343"
"CID7813","AID1740"
"CID7857","AID1740"
"CID7813","AID2381"
"CID7857","AID2381"
"CID7813","AID3108"
"CID7857","AID3108"
"CID7813","AID68"
"CID7857","AID68"
"CID5111","AID1001"
"CID7313","AID1001"
"CID5111","AID3490"
"CID7313","AID3490"
"CID391","AID2049"
"CID5415","AID2977"
"CID5415","AID3742"
"CID317","AID1852"
"CID1337","AID1852"
"CID5665","AID1852"
"CID317","AID2807"
"CID1337","AID2807"
"CID5665","AID2807"
"CID1865","AID1851"
"CID1865","AID492"
"CID5587","AID2042"
"CID6227","AID2042"
"CID5587","AID639"
"CID6227","AID639"
"CID4931","AID2559"
"CID8785","AID2559"
"CID5121","AID1890"
"CID7981","AID1890"
"CID8955","AID1890"
"CID5121","AID2177"
"CID7981","AID2177"
"CID8955","AID2177"
"CID2115","AID3749"
"CID5067","AID3749"
"CID6991","AID3749"
"CID577","AID1774"
"CID577","AID1974"
"CID3095","AID2253"
"CID5261","AID2253"
"CID8177","AID2253"
"CID3095","AID540"
"CID5261","AID540"
"CID8177","AID540"
"CID455","AID113"
"CID455","AID2752"
"CID467","AID1445"
"CID467","AID2133"
"CID467","AID873"
"CID4477","AID1308"
"CID4791","AID1308"
"CID6671","AID1308"
"CID4477","AID1817"
"CID4791","AID1817"
"CID6671","AID1817"
"CID4477","AID2232"
"CID4791","AID2232"
"CID6671","AID2232"
"CID4477","AID728"
"CID4791","AID728"
"CID6671","AID728"
"CID1237","AID1111"
"CID1237","AID285"
"CID3723","AID1083"
"CID3723","AID2557"
"CID3723","AID3118"
"CID3723","AID3502"
"CID7867","AID1696"
"CID7867","AID629"
"CID1707","AID3901"
"CID1707","AID3940"
"CID1997","AID1666"
"CID1997","AID3376"
"CID6171","AID1267"
"CID7337","AID1267"
"CID6171","AID1937"
"CID7337","AID1937"
"CID6171","AID2280"
"CID7337","AID2280"
"CID7265","AID2688"
"CID3725","AID2862"
"CID3725","AID488"
"CID6781","AID1516"
"CID7523","AID1516"
"CID4685","AID2246"
"CID2277","AID2226"
"CID8531","AID2226"
"CID5365","AID2409"
"CID1615","AID1096"
"CID7873","AID1096"
"CID1615","AID2273"
"CID7873","AID2273"
"CID1615","AID3377"
"CID7873","AID3377"
"CID4805","AID735"
"CID6321","AID735"
"CID3693","AID1531"
"CID6987","AID1531"
"CID7525","AID1531"
"CID8381","AID1531"
"CID4317","AID2492"
"CID5577","AID2492"
"CID8013","AID2492"
"CID4317","AID865"
"CID5577","AID865"
"CID8013","AID865"
"CID4027","AID2128"
"CID4027","AID2268"
"CID1161","AID3512"
"CID2607","AID3512"
"CID5813","AID3512"
"CID1121","AID1226"
"CID2075","AID1226"
"CID1121","AID3526"
"CID2075","AID3526"
"CID1121","AID3612"
"CID2075","AID3612"
"CID7657","AID2100"
"CID5713","AID1271"
"CID5767","AID1271"
"CID8521","AID1271"
"CID7525","AID1229"
"CID7525","AID318"
"CID1813","AID3619"
"CID5057","AID3619"
"CID5635","AID3619"
"CID5287","AID1947"
"CID5287","AID2199"
"CID6083","AID2263"
"CID6121","AID2263"
"CID1307","AID2541"
"CID1307","AID3447"
"CID803","AID3438"
"CID1607","AID3438"
"CID7465","AID3438"
"CID7901","AID3438"
"CID1353","AID1984"
"CID1353","AID3444"
"CID6421","AID2421"
"CID6421","AID3035"
"CID6543","AID3728"
"CID8063","AID3728"
"CID6543","AID572"
"CID8063","AID572"
"CID1157","AID3092"
"CID6287","AID3092"
