"CID","AID"
"CID4128","AID2063"
"CID5191","AID2063"
"CID7709","AID2063"
"CID8755","AID2063"
"CID550","AID3436"
"CID1955","AID3436"
"CID2769","AID3436"
"CID4128","AID3436"
"CID5191","AID3436"
"CID7709","AID3436"
"CID8755","AID3436"
"CID550","AID524"
"CID1955","AID524"
"CID2769","AID524"
"CID4128","AID524"
"CID5191","AID524"
"CID7709","AID524"
"CID8755","AID524"
"CID550","AID93"
"CID1955","AID93"
"CID2769","AID93"
"CID4128","AID93"
"CID5191","AID93"
"CID7709","AID93"
"CID8755","AID93"
"CID2981","AID2724"
"CID746","AID1614"
"CID1803","AID1614"
"CID3509","AID1614"
"CID4000","AID1614"
"CID6467","AID1614"
"CID6645","AID1614"
"CID8777","AID1614"
"CID2123","AID3073"
"CID2650","AID3073"
"CID3946","AID3073"
"CID7842","AID3073"
"CID2123","AID520"
"CID2650","AID520"
"CID3946","AID520"
"CID7842","AID520"
"CID164","AID447"
"CID1161","AID447"
"CID1620","AID447"
"CID6723","AID447"
"CID7378","AID447"
"CID8919","AID447"
"CID164","AID790"
"CID1161","AID790"
"CID1620","AID790"
"CID6723","AID790"
"CID7378","AID790"
"CID8919","AID790"
"CID64","AID3289"
"CID1719","AID3289"
"CID5805","AID3289"
"CID7865","AID3289"
"CID8695","AID3289"
"CID64","AID3877"
"CID1719","AID3877"
"CID5805","AID3877"
"CID7865","AID3877"
"CID8695","AID3877"
"CID1501","AID1802"
"CID2238","AID1802"
"CID3346","AID1802"
"CID6359","AID1802"
"CID6816","AID1802"
"CID7831","AID1802"
"CID8214","AID1802"
"CID1501","AID2211"
"CID2238","AID2211"
"CID3346","AID2211"
"CID6359","AID2211"
"CID6816","AID2211"
"CID7831","AID2211"
"CID8214","AID2211"
"CID1501","AID3369"
"CID2238","AID3369"
"CID3346","AID3369"
"CID6359","AID3369"
"CID6816","AID3369"
"CID7831","AID3369"
"CID8214","AID3369"
"CID1501","AID728"
"CID2238","AID728"
"CID3346","AID728"
"CID6359","AID728"
"CID6816","AID728"
"CID7831","AID728"
"CID8214","AID728"
"CID2212","AID1111"
"CID5933","AID1111"
"CID2212","AID3100"
"CID5933","AID3100"
"CID916","AID1349"
"CID3813","AID1349"
"CID4752","AID1349"
"CID7464","AID1349"
"CID916","AID2877"
"CID3813","AID2877"
"CID4752","AID2877"
"CID7464","AID2877"
"CID916","AID3861"
"CID3813","AID3861"
"CID4752","AID3861"
"CID7464","AID3861"
"CID913","AID1125"
"CID2407","AID1125"
"CID5714","AID1125"
"CID913","AID3635"
"CID2407","AID3635"
"CID5714","AID3635"
"CID747","AID3409"
"CID1079","AID3409"
"CID1735","AID3409"
"CID4197","AID3409"
"CID5576","AID3409"
"CID7190","AID3409"
"CID747","AID3506"
"CID1079","AID3506"
"CID1735","AID3506"
"CID4197","AID3506"
"CID5576","AID3506"
"CID7190","AID3506"
"CID253","AID3500"
"CID696","AID3500"
"CID798","AID3500"
"CID2735","AID3500"
"CID4158","AID3500"
"CID973","AID3047"
"CID2188","AID3047"
"CID4967","AID3047"
"CID5239","AID3047"
"CID5571","AID3047"
"CID973","AID3914"
"CID2188","AID3914"
"CID4967","AID3914"
"CID5239","AID3914"
"CID5571","AID3914"
"CID4737","AID2641"
"CID5114","AID2641"
"CID4737","AID3661"
"CID5114","AID3661"
"CID6985","AID2882"
"CID6985","AID715"
"CID3093","AID3402"
"CID3093","AID617"
"CID2308","AID3108"
"CID2794","AID3108"
"CID2978","AID3108"
"CID4345","AID3108"
"CID7131","AID3108"
"CID7477","AID3108"
"CID8312","AID3108"
"CID2308","AID3501"
"CID2794","AID3501"
"CID2978","AID3501"
"CID4345","AID3501"
"CID7131","AID3501"
"CID7477","AID3501"
"CID8312","AID3501"
"CID2308","AID3518"
"CID2794","AID3518"
"CID2978","AID3518"
"CID4345","AID3518"
"CID7131","AID3518"
"CID7477","AID3518"
"CID8312","AID3518"
"CID492","AID187"
"CID2784","AID187"
"CID3983","AID187"
"CID4407","AID187"
"CID5903","AID187"
"CID8346","AID187"
"CID492","AID2916"
"CID2784","AID2916"
"CID3983","AID2916"
"CID4407","AID2916"
"CID5903","AID2916"
"CID8346","AID2916"
"CID2822","AID3658"
"CID579","AID1147"
"CID1964","AID1147"
"CID3442","AID1147"
"CID3611","AID1147"
"CID4157","AID1147"
"CID4910","AID1147"
"CID7670","AID1147"
"CID579","AID3007"
"CID1964","AID3007"
"CID3442","AID3007"
"CID3611","AID3007"
"CID4157","AID3007"
"CID4910","AID3007"
"CID7670","AID3007"
"CID579","AID3813"
"CID1964","AID3813"
"CID3442","AID3813"
"CID3611","AID3813"
"CID4157","AID3813"
"CID4910","AID3813"
"CID7670","AID3813"
"CID579","AID925"
"CID1964","AID925"
"CID3442","AID925"
"CID3611","AID925"
"CID4157","AID925"
"CID4910","AID925"
"CID7670","AID925"
"CID1733","AID1890"
"CID2288","AID1890"
"CID3022","AID1890"
"CID3487","AID1890"
"CID1733","AID2290"
"CID2288","AID2290"
"CID3022","AID2290"
"CID3487","AID2290"
"CID1733","AID3649"
"CID2288","AID3649"
"CID3022","AID3649"
"CID3487","AID3649"
"CID1733","AID595"
"CID2288","AID595"
"CID3022","AID595"
"CID3487","AID595"
"CID283","AID3710"
"CID978","AID3710"
"CID3172","AID3710"
"CID4955","AID3710"
"CID6223","AID3710"
"CID6404","AID3710"
"CID6855","AID3710"
"CID245","AID2803"
"CID528","AID2803"
"CID911","AID2803"
"CID4565","AID2803"
"CID4655","AID2803"
"CID6194","AID2803"
"CID7701","AID2803"
"CID245","AID3855"
"CID528","AID3855"
"CID911","AID3855"
"CID4565","AID3855"
"CID4655","AID3855"
"CID6194","AID3855"
"CID7701","AID3855"
"CID605","AID1873"
"CID2418","AID1873"
"CID4714","AID1873"
"CID6505","AID1873"
"CID7056","AID1873"
"CID7704","AID1873"
"CID8369","AID1873"
"CID605","AID3655"
"CID2418","AID3655"
"CID4714","AID3655"
"CID6505","AID3655"
"CID7056","AID3655"
"CID7704","AID3655"
"CID8369","AID3655"
"CID3908","AID1177"
"CID6489","AID1247"
"CID1561","AID3113"
"CID2245","AID3113"
"CID3227","AID3113"
"CID3261","AID3113"
"CID3482","AID3113"
"CID8173","AID3113"
"CID8897","AID3113"
"CID1561","AID3448"
"CID2245","AID3448"
"CID3227","AID3448"
"CID3261","AID3448"
"CID3482","AID3448"
"CID8173","AID3448"
"CID8897","AID3448"
"CID109","AID601"
"CID7171","AID601"
"CID3024","AID414"
"CID6419","AID414"
"CID8412","AID414"
"CID1494","AID154"
"CID2871","AID154"
"CID7175","AID154"
"CID23","AID1535"
"CID1462","AID1535"
"CID1501","AID1535"
"CID4372","AID1535"
"CID4373","AID1535"
"CID1977","AID2891"
"CID3476","AID2891"
"CID3489","AID2891"
"CID3642","AID2891"
"CID4866","AID2891"
"CID7930","AID2891"
"CID923","AID2246"
"CID4205","AID2246"
"CID4941","AID2246"
"CID8741","AID2246"
"CID923","AID2868"
"CID4205","AID2868"
"CID4941","AID2868"
"CID8741","AID2868"
"CID476","AID584"
"CID2339","AID584"
"CID2843","AID584"
"CID3731","AID584"
"CID4511","AID584"
"CID5556","AID584"
"CID8450","AID584"
"CID1021","AID1823"
"CID1378","AID1823"
"CID1954","AID1823"
"CID1021","AID3999"
"CID1378","AID3999"
"CID1954","AID3999"
"CID1422","AID2356"
"CID2400","AID2356"
"CID3720","AID2356"
"CID5748","AID2356"
"CID7551","AID2356"
"CID7884","AID2356"
"CID8295","AID2356"
"CID4020","AID1675"
"CID6149","AID1675"
"CID8877","AID1675"
"CID4020","AID745"
"CID6149","AID745"
"CID8877","AID745"
"CID1626","AID1318"
"CID4002","AID1318"
"CID5444","AID1318"
"CID1626","AID1484"
"CID4002","AID1484"
"CID5444","AID1484"
"CID343","AID1743"
"CID1172","AID1743"
"CID4924","AID1743"
"CID5016","AID1743"
"CID6824","AID1743"
"CID8829","AID1743"
"CID343","AID2218"
"CID1172","AID2218"
"CID4924","AID2218"
"CID5016","AID2218"
"CID6824","AID2218"
"CID8829","AID2218"
"CID343","AID3172"
"CID1172","AID3172"
"CID4924","AID3172"
"CID5016","AID3172"
"CID6824","AID3172"
"CID8829","AID3172"
"CID343","AID3402"
"CID1172","AID3402"
"CID4924","AID3402"
"CID5016","AID3402"
"CID6824","AID3402"
"CID8829","AID3402"
"CID1135","AID2439"
"CID1992","AID2439"
"CID4146","AID2439"
"CID4972","AID2439"
"CID6333","AID2439"
"CID6950","AID2439"
"CID1135","AID257"
"CID1992","AID257"
"CID4146","AID257"
"CID4972","AID257"
"CID6333","AID257"
"CID6950","AID257"
"CID1135","AID614"
"CID1992","AID614"
"CID4146","AID614"
"CID4972","AID614"
"CID6333","AID614"
"CID6950","AID614"
"CID4583","AID475"
"CID4905","AID475"
"CID4583","AID743"
"CID4905","AID743"
"CID848","AID3358"
"CID2475","AID3358"
"CID2732","AID3358"
"CID5190","AID3358"
"CID5742","AID3358"
"CID5919","AID3358"
"CID848","AID443"
"CID2475","AID443"
"CID2732","AID443"
"CID5190","AID443"
"CID5742","AID443"
"CID5919","AID443"
"CID4123","AID2205"
"CID5838","AID2205"
"CID6949","AID2205"
"CID8605","AID2205"
"CID4123","AID3607"
"CID5838","AID3607"
"CID6949","AID3607"
"CID8605","AID3607"
"CID1612","AID1560"
"CID1650","AID1560"
"CID2718","AID1560"
"CID2754","AID1560"
"CID6864","AID1560"
"CID8742","AID1560"
"CID2804","AID1714"
"CID2804","AID350"
"CID514","AID1616"
"CID2541","AID2463"
"CID5335","AID2463"
"CID2005","AID1121"
"CID2512","AID1121"
"CID7948","AID1121"
"CID964","AID1433"
"CID7992","AID1433"
"CID8652","AID1433"
"CID8823","AID1433"
"CID8979","AID1433"
"CID964","AID993"
"CID7992","AID993"
"CID8652","AID993"
"CID8823","AID993"
"CID8979","AID993"
"CID1454","AID1481"
"CID4552","AID1481"
"CID5435","AID1481"
"CID5806","AID1481"
"CID5822","AID1481"
"CID5913","AID1481"
"CID8991","AID1481"
"CID1454","AID3045"
"CID4552","AID3045"
"CID5435","AID3045"
"CID5806","AID3045"
"CID5822","AID3045"
"CID5913","AID3045"
"CID8991","AID3045"
"CID678","AID1699"
"CID2563","AID1699"
"CID3114","AID1699"
"CID3511","AID1699"
"CID4331","AID1699"
"CID6937","AID1699"
"CID678","AID1919"
"CID2563","AID1919"
"CID3114","AID1919"
"CID3511","AID1919"
"CID4331","AID1919"
"CID6937","AID1919"
"CID678","AID2066"
"CID2563","AID2066"
"CID3114","AID2066"
"CID3511","AID2066"
"CID4331","AID2066"
"CID6937","AID2066"
"CID678","AID3281"
"CID2563","AID3281"
"CID3114","AID3281"
"CID3511","AID3281"
"CID4331","AID3281"
"CID6937","AID3281"
"CID138","AID1716"
"CID3151","AID1716"
"CID6290","AID1716"
"CID6622","AID1716"
"CID7956","AID1716"
"CID352","AID1577"
"CID6925","AID1577"
"CID352","AID2861"
"CID6925","AID2861"
"CID43","AID3647"
"CID897","AID3647"
"CID1633","AID3647"
"CID3515","AID3647"
"CID4635","AID3647"
"CID5534","AID3647"
"CID43","AID3798"
"CID897","AID3798"
"CID1633","AID3798"
"CID3515","AID3798"
"CID4635","AID3798"
"CID5534","AID3798"
"CID577","AID3894"
"CID1051","AID3894"
"CID2198","AID3894"
"CID6389","AID3894"
"CID7465","AID3894"
"CID7704","AID3894"
"CID6386","AID1785"
"CID8195","AID1785"
"CID4030","AID3000"
"CID2622","AID158"
"CID3766","AID158"
"CID5013","AID158"
"CID7483","AID158"
"CID2622","AID1852"
"CID3766","AID1852"
"CID5013","AID1852"
"CID7483","AID1852"
"CID2622","AID2695"
"CID3766","AID2695"
"CID5013","AID2695"
"CID7483","AID2695"
"CID269","AID766"
"CID3234","AID766"
"CID4407","AID766"
"CID6660","AID766"
"CID7554","AID766"
"CID12","AID2682"
"CID1421","AID2682"
"CID4187","AID2682"
"CID12","AID3176"
"CID1421","AID3176"
"CID4187","AID3176"
"CID12","AID3979"
"CID1421","AID3979"
"CID4187","AID3979"
"CID1402","AID1414"
"CID6543","AID1414"
"CID6808","AID1414"
"CID7066","AID1414"
"CID1402","AID3562"
"CID6543","AID3562"
"CID6808","AID3562"
"CID7066","AID3562"
"CID1715","AID2741"
"CID7934","AID2741"
"CID266","AID2391"
"CID3145","AID2391"
"CID7612","AID2391"
"CID4377","AID1589"
"CID5845","AID1589"
"CID7754","AID1589"
"CID4377","AID2353"
"CID5845","AID2353"
"CID7754","AID2353"
"CID2070","AID1132"
"CID3865","AID1132"
"CID4976","AID1132"
"CID8449","AID1132"
"CID2070","AID1644"
"CID3865","AID1644"
"CID4976","AID1644"
"CID8449","AID1644"
"CID1981","AID3419"
"CID3777","AID3419"
"CID5265","AID3419"
"CID7440","AID3419"
"CID7595","AID3419"
"CID7915","AID3419"
"CID8859","AID3419"
"CID1981","AID3852"
"CID3777","AID3852"
"CID5265","AID3852"
"CID7440","AID3852"
"CID7595","AID3852"
"CID7915","AID3852"
"CID8859","AID3852"
"CID5186","AID2529"
"CID5186","AID2600"
"CID3447","AID239"
"CID3666","AID239"
"CID4973","AID239"
"CID6269","AID239"
"CID7772","AID239"
"CID8259","AID239"
"CID2877","AID1587"
"CID4217","AID1587"
"CID4837","AID1587"
"CID5428","AID1587"
"CID6355","AID1587"
"CID6522","AID1587"
"CID4135","AID2409"
"CID6018","AID2409"
"CID8300","AID2409"
"CID266","AID1927"
"CID487","AID1927"
"CID3571","AID1927"
"CID6714","AID1927"
"CID266","AID194"
"CID487","AID194"
"CID3571","AID194"
"CID6714","AID194"
"CID266","AID1980"
"CID487","AID1980"
"CID3571","AID1980"
"CID6714","AID1980"
"CID266","AID2641"
"CID487","AID2641"
"CID3571","AID2641"
"CID6714","AID2641"
"CID1128","AID1328"
"CID1851","AID1328"
"CID6887","AID1328"
"CID7616","AID1251"
"CID7616","AID2026"
"CID936","AID325"
"CID1100","AID325"
"CID5863","AID325"
"CID8635","AID325"
"CID8659","AID325"
"CID3407","AID1071"
"CID5574","AID1071"
"CID3407","AID2372"
"CID5574","AID2372"
"CID3407","AID2706"
"CID5574","AID2706"
"CID3407","AID85"
"CID5574","AID85"
"CID815","AID1500"
"CID2215","AID1500"
"CID2290","AID1500"
"CID7383","AID1500"
"CID815","AID3197"
"CID2215","AID3197"
"CID2290","AID3197"
"CID7383","AID3197"
"CID2786","AID2002"
"CID5853","AID2002"
"CID5887","AID2002"
"CID7829","AID2002"
"CID7949","AID2002"
"CID8568","AID2002"
"CID8694","AID2002"
"CID981","AID1334"
"CID2921","AID1334"
"CID4244","AID1334"
"CID8112","AID1334"
"CID8444","AID1334"
"CID8451","AID1334"
"CID1452","AID1725"
"CID2380","AID1725"
"CID6088","AID1725"
"CID6909","AID1725"
"CID8007","AID1725"
"CID437","AID1505"
"CID1535","AID1505"
"CID5462","AID1505"
"CID8118","AID1505"
"CID2948","AID3812"
"CID8873","AID3812"
"CID238","AID1912"
"CID431","AID1912"
"CID4693","AID1912"
"CID6249","AID1912"
"CID7995","AID1912"
"CID238","AID2280"
"CID431","AID2280"
"CID4693","AID2280"
"CID6249","AID2280"
"CID7995","AID2280"
"CID238","AID2352"
"CID431","AID2352"
"CID4693","AID2352"
"CID6249","AID2352"
"CID7995","AID2352"
"CID238","AID3267"
"CID431","AID3267"
"CID4693","AID3267"
"CID6249","AID3267"
"CID7995","AID3267"
"CID1961","AID649"
"CID6341","AID649"
"CID6513","AID649"
"CID779","AID3980"
"CID3080","AID3980"
"CID4450","AID3980"
"CID7170","AID3980"
"CID1308","AID1762"
"CID2531","AID1762"
"CID3872","AID1762"
"CID3980","AID1762"
"CID4876","AID1762"
"CID5461","AID1762"
"CID6834","AID1762"
"CID1308","AID1904"
"CID2531","AID1904"
"CID3872","AID1904"
"CID3980","AID1904"
"CID4876","AID1904"
"CID5461","AID1904"
"CID6834","AID1904"
"CID1308","AID2229"
"CID2531","AID2229"
"CID3872","AID2229"
"CID3980","AID2229"
"CID4876","AID2229"
"CID5461","AID2229"
"CID6834","AID2229"
"CID1308","AID255"
"CID2531","AID255"
"CID3872","AID255"
"CID3980","AID255"
"CID4876","AID255"
"CID5461","AID255"
"CID6834","AID255"
"CID1310","AID2345"
"CID1345","AID2345"
"CID1464","AID2345"
"CID2327","AID2345"
"CID4472","AID2345"
"CID6423","AID2345"
"CID1310","AID649"
"CID1345","AID649"
"CID1464","AID649"
"CID2327","AID649"
"CID4472","AID649"
"CID6423","AID649"
"CID352","AID3455"
"CID1687","AID3455"
"CID1784","AID3455"
"CID2136","AID3455"
"CID8589","AID3455"
"CID3607","AID1926"
"CID4922","AID1926"
"CID3607","AID97"
"CID4922","AID97"
"CID415","AID2210"
"CID4706","AID2210"
"CID6762","AID2210"
"CID3579","AID1549"
"CID3638","AID1549"
"CID4911","AID1549"
"CID7662","AID1549"
"CID8006","AID1549"
"CID8796","AID1549"
"CID3579","AID800"
"CID3638","AID800"
"CID4911","AID800"
"CID7662","AID800"
"CID8006","AID800"
"CID8796","AID800"
"CID3423","AID1074"
"CID7603","AID1074"
"CID3423","AID1515"
"CID7603","AID1515"
"CID3423","AID3605"
"CID7603","AID3605"
"CID3423","AID3932"
"CID7603","AID3932"
"CID3146","AID189"
"CID6193","AID189"
"CID8104","AID189"
"CID3146","AID275"
"CID6193","AID275"
"CID8104","AID275"
"CID4380","AID3496"
"CID6357","AID3496"
"CID6666","AID3496"
"CID1309","AID1074"
"CID7337","AID1074"
"CID1737","AID1360"
"CID1945","AID1360"
"CID3150","AID1360"
"CID6715","AID1360"
"CID7229","AID1360"
"CID1737","AID3125"
"CID1945","AID3125"
"CID3150","AID3125"
"CID6715","AID3125"
"CID7229","AID3125"
"CID8667","AID2647"
"CID2411","AID3634"
"CID3370","AID3634"
"CID4858","AID3634"
"CID722","AID2247"
"CID1194","AID2247"
"CID4929","AID2247"
"CID5008","AID2247"
"CID722","AID52"
"CID1194","AID52"
"CID4929","AID52"
"CID5008","AID52"
"CID647","AID3891"
"CID900","AID3891"
"CID5917","AID3891"
"CID8736","AID3891"
"CID982","AID225"
"CID1382","AID225"
"CID6933","AID225"
"CID7992","AID225"
"CID8095","AID225"
"CID982","AID84"
"CID1382","AID84"
"CID6933","AID84"
"CID7992","AID84"
"CID8095","AID84"
"CID1229","AID745"
"CID2606","AID745"
"CID7829","AID745"
"CID1014","AID1075"
"CID1014","AID112"
"CID1490","AID205"
"CID6098","AID205"
"CID6342","AID205"
"CID1458","AID3344"
"CID2184","AID3344"
"CID2320","AID3344"
"CID3241","AID3344"
"CID1075","AID1708"
"CID1479","AID1708"
"CID2615","AID1708"
"CID3556","AID1708"
"CID6571","AID1708"
"CID1075","AID3026"
"CID1479","AID3026"
"CID2615","AID3026"
"CID3556","AID3026"
"CID6571","AID3026"
"CID714","AID3256"
"CID5023","AID3256"
"CID7826","AID3256"
"CID714","AID3486"
"CID5023","AID3486"
"CID7826","AID3486"
"CID714","AID3982"
"CID5023","AID3982"
"CID7826","AID3982"
"CID714","AID412"
"CID5023","AID412"
"CID7826","AID412"
"CID1988","AID2180"
"CID5761","AID2180"
"CID1988","AID3599"
"CID5761","AID3599"
"CID2771","AID3695"
"CID4025","AID3695"
"CID8367","AID3695"
"CID2771","AID425"
"CID4025","AID425"
"CID8367","AID425"
"CID756","AID3862"
"CID1543","AID3862"
"CID2902","AID3862"
"CID3095","AID3862"
"CID6583","AID3862"
"CID1484","AID3467"
"CID5028","AID3467"
"CID7246","AID3467"
"CID7399","AID3467"
"CID1258","AID1564"
"CID2357","AID1564"
"CID2549","AID1564"
"CID4143","AID1564"
"CID6679","AID1564"
"CID6685","AID1564"
"CID1258","AID3912"
"CID2357","AID3912"
"CID2549","AID3912"
"CID4143","AID3912"
"CID6679","AID3912"
"CID6685","AID3912"
"CID420","AID1940"
"CID1010","AID1940"
"CID1417","AID1940"
"CID1616","AID1940"
"CID2036","AID1940"
"CID7241","AID1940"
"CID7323","AID1940"
"CID420","AID242"
"CID1010","AID242"
"CID1417","AID242"
"CID1616","AID242"
"CID2036","AID242"
"CID7241","AID242"
"CID7323","AID242"
"CID867","AID2363"
"CID867","AID2531"
"CID444","AID1493"
"CID472","AID1493"
"CID2823","AID1493"
"CID4283","AID1493"
"CID8424","AID1493"
"CID444","AID2683"
"CID472","AID2683"
"CID2823","AID2683"
"CID4283","AID2683"
"CID8424","AID2683"
"CID444","AID2987"
"CID472","AID2987"
"CID2823","AID2987"
"CID4283","AID2987"
"CID8424","AID2987"
"CID322","AID663"
"CID7016","AID663"
"CID8008","AID663"
"CID317","AID3846"
"CID1493","AID3846"
"CID3888","AID3846"
"CID6677","AID3846"
"CID7440","AID3846"
"CID7772","AID3846"
"CID8932","AID3846"
"CID317","AID864"
"CID1493","AID864"
"CID3888","AID864"
"CID6677","AID864"
"CID7440","AID864"
"CID7772","AID864"
"CID8932","AID864"
"CID1225","AID2536"
"CID1230","AID2536"
"CID4005","AID2536"
"CID1225","AID644"
"CID1230","AID644"
"CID4005","AID644"
"CID1225","AID938"
"CID1230","AID938"
"CID4005","AID938"
"CID414","AID1998"
"CID414","AID670"
"CID2112","AID3959"
"CID7997","AID3959"
"CID2171","AID1275"
"CID3196","AID1275"
"CID4972","AID1275"
"CID6090","AID1275"
"CID7847","AID1275"
"CID8094","AID1275"
"CID2171","AID1304"
"CID3196","AID1304"
"CID4972","AID1304"
"CID6090","AID1304"
"CID7847","AID1304"
"CID8094","AID1304"
"CID2340","AID2644"
"CID2609","AID2644"
"CID2967","AID2644"
"CID3842","AID2644"
"CID6154","AID2644"
"CID8218","AID2644"
"CID8524","AID2644"
"CID2340","AID2784"
"CID2609","AID2784"
"CID2967","AID2784"
"CID3842","AID2784"
"CID6154","AID2784"
"CID8218","AID2784"
"CID8524","AID2784"
"CID62","AID2621"
"CID1725","AID2621"
"CID5801","AID2621"
"CID62","AID2776"
"CID1725","AID2776"
"CID5801","AID2776"
"CID62","AID2864"
"CID1725","AID2864"
"CID5801","AID2864"
"CID62","AID890"
"CID1725","AID890"
"CID5801","AID890"
"CID678","AID1217"
"CID4264","AID1217"
"CID4964","AID1217"
"CID5828","AID1217"
"CID8943","AID1217"
"CID678","AID1591"
"CID4264","AID1591"
"CID4964","AID1591"
"CID5828","AID1591"
"CID8943","AID1591"
"CID822","AID306"
"CID1542","AID306"
"CID3230","AID306"
"CID6443","AID306"
"CID4071","AID1052"
"CID5373","AID1052"
"CID7351","AID1052"
"CID4071","AID3955"
"CID5373","AID3955"
"CID7351","AID3955"
"CID1928","AID2440"
"CID3787","AID2440"
"CID6340","AID2440"
"CID6371","AID2440"
"CID8776","AID2440"
"CID1928","AID46"
"CID3787","AID46"
"CID6340","AID46"
"CID6371","AID46"
"CID8776","AID46"
"CID4297","AID3818"
"CID4297","AID50"
"CID1540","AID2748"
"CID7005","AID2748"
"CID7343","AID2748"
"CID7934","AID2748"
"CID8077","AID2748"
"CID8700","AID2748"
"CID533","AID2823"
"CID620","AID2823"
"CID4003","AID2823"
"CID4420","AID2823"
"CID5908","AID2823"
"CID7750","AID2823"
"CID7855","AID2823"
"CID533","AID3889"
"CID620","AID3889"
"CID4003","AID3889"
"CID4420","AID3889"
"CID5908","AID3889"
"CID7750","AID3889"
"CID7855","AID3889"
"CID5726","AID1305"
"CID1196","AID3695"
"CID3917","AID3695"
"CID4352","AID3695"
"CID8894","AID3695"
"CID548","AID53"
"CID4164","AID53"
"CID6368","AID53"
"CID8843","AID53"
"CID1684","AID1152"
"CID1684","AID3733"
"CID1109","AID2816"
"CID3766","AID2816"
"CID4727","AID2816"
"CID4861","AID2816"
"CID6051","AID2816"
"CID562","AID83"
"CID853","AID83"
"CID2853","AID83"
"CID2939","AID83"
"CID7919","AID83"
"CID8062","AID83"
"CID8408","AID83"
"CID231","AID253"
"CID2979","AID253"
"CID4355","AID253"
"CID4497","AID253"
"CID5403","AID253"
"CID5871","AID253"
"CID8590","AID253"
"CID231","AID821"
"CID2979","AID821"
"CID4355","AID821"
"CID4497","AID821"
"CID5403","AID821"
"CID5871","AID821"
"CID8590","AID821"
"CID600","AID1125"
"CID2360","AID1125"
"CID2858","AID1125"
"CID5881","AID1125"
"CID8881","AID1125"
"CID600","AID2044"
"CID2360","AID2044"
"CID2858","AID2044"
"CID5881","AID2044"
"CID8881","AID2044"
"CID600","AID2797"
"CID2360","AID2797"
"CID2858","AID2797"
"CID5881","AID2797"
"CID8881","AID2797"
"CID1840","AID2984"
"CID7011","AID2984"
"CID2976","AID2418"
"CID3718","AID2418"
"CID6540","AID2418"
"CID2976","AID847"
"CID3718","AID847"
"CID6540","AID847"
"CID417","AID2536"
"CID2182","AID2536"
"CID417","AID3565"
"CID2182","AID3565"
"CID417","AID806"
"CID2182","AID806"
"CID4364","AID1600"
"CID5335","AID1600"
"CID4364","AID2651"
"CID5335","AID2651"
"CID988","AID3183"
"CID2287","AID3183"
"CID8074","AID3183"
"CID1064","AID3787"
"CID2613","AID3787"
"CID7979","AID3787"
"CID4730","AID3295"
"CID7953","AID3295"
"CID3782","AID1589"
"CID1583","AID355"
"CID5260","AID2726"
"CID7730","AID2726"
"CID8239","AID2726"
"CID767","AID1126"
"CID2031","AID1126"
"CID767","AID865"
"CID2031","AID865"
"CID2087","AID1693"
"CID2611","AID1693"
"CID7373","AID1693"
"CID7955","AID1693"
