"COMPONENTID","ID"
"CP5317","R5.5.0(1)"
"CP5322","R6.1.0(1)"
"CP5322","R5.6.0(8)"
"CP5322","R5.4.4(3)"
"CP5324","R5.5.0(1)"
"CP5324","R6.2.0(1)"
"CP5324","R6.3.0(9)"
"CP5327","R4.1.0(1)"
"CP5327","R5.6.0(8)"
"CP5327","R5.7.0(1)"
"CP5329","R7.3.0(4)"
"CP5330","R7.3.0(4)"
"CP5337","R6.2.0(1)"
"CP5338","R5.7.0(1)"
"CP5339","R5.7.0(5)"
"CP5340","R5.4.4(3)"
"CP5340","R5.5.0(9)"
"CP5340","R5.7.0(1)"
"CP5342","R5.1.0(1)"
"CP5342","R5.7.0(1)"
"CP5342","R6.4.0(7)"
"CP5348","R5.5.0(1)"
"CP5352","R6.3.0(8)"
"CP5352","R6.4.0(7)"
"CP5352","R5.6.0(8)"
"CP5354","R5.6.0(1)"
"CP5355","R5.1.0(1)"
"CP5355","R5.6.0(1)"
"CP5355","R5.6.0(8)"
"CP5361","R6.2.0(8)"
"CP5361","R5.5.0(9)"
"CP5361","R5.6.0(1)"
"CP5367","R4.1.0(1)"
"CP5367","R4.1.0(2)"
"CP5367","R6.3.0(8)"
"CP5368","R6.1.0(1)"
"CP5368","R6.4.0(1)"
"CP5368","R6.3.0(9)"
"CP5369","R5.5.0(1)"
"CP5369","R6.4.0(1)"
"CP5369","R5.6.0(1)"
"CP5371","R6.5.0(1)"
"CP5371","R5.6.0(8)"
"CP5371","R5.8.0(9)"
"CP5373","R6.3.0(9)"
"CP5374","R5.7.0(1)"
"CP5374","R6.3.0(9)"
"CP5374","R5.6.0(8)"
"CP5375","R4.1.0(2)"
"CP5376","R5.6.0(1)"
"CP5379","R6.4.0(7)"
"CP5379","R5.1.0(1)"
"CP5379","R6.4.0(1)"
"CP5380","R6.5.0(1)"
"CP5382","R6.1.0(1)"
"CP5384","R4.1.0(2)"
"CP5384","R5.5.0(9)"
"CP5384","R4.1.0(1)"
"CP5386","R5.8.0(1)"
"CP5386","R6.3.0(9)"
"CP5386","R4.1.0(2)"
"CP5387","R6.4.0(1)"
"CP5390","R6.4.0(7)"
"CP5390","R5.6.0(1)"
"CP5390","R5.9.0(6)"
"CP5393","R4.1.0(1)"
"CP5397","R6.2.0(8)"
"CP5397","R5.6.0(8)"
"CP5397","R6.5.0(1)"
"CP5399","R5.6.0(8)"
"CP5400","R5.4.4(3)"
"CP5403","R5.9.0(1)"
"CP5405","R5.7.0(1)"
"CP5406","R6.3.0(9)"
"CP5406","R5.1.0(1)"
"CP5406","R4.1.0(1)"
"CP5407","R5.8.0(9)"
"CP5408","R6.4.0(7)"
"CP5408","R6.3.0(8)"
"CP5408","R5.4.4(3)"
"CP5416","R6.1.0(1)"
"CP5416","R5.8.0(1)"
"CP5416","R5.6.0(8)"
"CP5418","R5.8.0(1)"
"CP5418","R6.4.0(6)"
"CP5418","R5.7.0(5)"
"CP5419","R5.5.0(9)"
"CP5421","R5.8.0(9)"
"CP5421","R6.3.0(8)"
"CP5421","R6.3.0(9)"
"CP5427","R4.1.0(2)"
"CP5428","R7.3.0(4)"
"CP5431","R6.1.0(1)"
"CP5432","R5.4.4(3)"
"CP5439","R6.1.0(1)"
"CP5440","R5.5.0(9)"
"CP5440","R6.3.0(1)"
"CP5440","R6.4.0(7)"
"CP5442","R5.6.0(8)"
"CP5443","R5.8.0(1)"
"CP5443","R7.1.0(3)"
"CP5443","R5.5.0(9)"
"CP5444","R5.7.0(5)"
"CP5444","R6.3.0(1)"
"CP5444","R5.9.0(6)"
"CP5445","R5.7.0(5)"
"CP5445","R5.9.0(1)"
"CP5445","R6.3.0(1)"
"CP5446","R4.1.0(1)"
"CP5446","R6.3.0(1)"
"CP5446","R6.3.0(8)"
"CP5451","R6.2.0(8)"
"CP5453","R6.3.0(1)"
"CP5453","R6.3.0(8)"
"CP5453","R5.5.0(1)"
"CP5454","R6.5.0(1)"
"CP5455","R6.2.0(8)"
"CP5459","R5.6.0(8)"
"CP5459","R6.4.0(7)"
"CP5459","R6.3.0(9)"
"CP5460","R6.4.0(1)"
"CP5461","R4.1.0(2)"
"CP5461","R5.7.0(1)"
"CP5461","R5.8.0(1)"
"CP5463","R6.2.0(8)"
"CP5469","R6.2.0(8)"
"CP5470","R5.8.0(1)"
"CP5471","R6.3.0(8)"
"CP5472","R6.5.0(1)"
"CP5475","R5.6.0(8)"
"CP5475","R6.2.0(1)"
"CP5475","R5.9.0(6)"
"CP5479","R6.4.0(7)"
"CP5479","R4.1.0(2)"
"CP5479","R4.1.0(1)"
"CP5482","R4.1.0(2)"
"CP5482","R5.5.0(1)"
"CP5482","R6.2.0(8)"
"CP5483","R5.5.0(1)"
"CP5485","R6.4.0(1)"
"CP5487","R5.6.0(8)"
"CP5487","R5.8.0(9)"
"CP5487","R7.1.0(3)"
"CP5494","R6.3.0(9)"
"CP5494","R5.8.0(1)"
"CP5494","R5.9.0(1)"
"CP5500","R5.7.0(1)"
"CP5501","R7.1.0(3)"
"CP5502","R5.4.4(3)"
"CP5502","R6.1.0(1)"
"CP5502","R6.2.0(8)"
"CP5503","R6.4.0(7)"
"CP5504","R6.4.0(1)"
"CP5506","R5.8.0(1)"
"CP5508","R4.1.0(1)"
"CP5509","R4.1.0(2)"
"CP5514","R6.2.0(8)"
"CP5514","R5.5.0(9)"
"CP5514","R6.2.0(1)"
"CP5520","R6.4.0(1)"
"CP5520","R6.1.0(1)"
"CP5520","R6.3.0(1)"
"CP5521","R6.5.0(1)"
"CP5522","R5.6.0(1)"
"CP5523","R6.4.0(1)"
"CP5524","R5.6.0(1)"
"CP5525","R6.3.0(1)"
"CP5525","R6.4.0(6)"
"CP5525","R7.1.0(3)"
"CP5527","R6.3.0(9)"
"CP5528","R6.4.0(7)"
"CP5528","R5.9.0(1)"
"CP5528","R5.5.0(9)"
"CP5530","R5.5.0(1)"
"CP5531","R6.2.0(1)"
"CP5531","R6.2.0(8)"
"CP5531","R5.4.4(3)"
"CP5532","R6.1.0(1)"
"CP5534","R6.3.0(8)"
"CP5535","R7.1.0(3)"
"CP5536","R5.4.4(3)"
"CP5536","R5.1.0(1)"
"CP5536","R5.8.0(1)"
"CP5547","R4.1.0(2)"
"CP5547","R6.4.0(6)"
"CP5547","R6.5.0(1)"
"CP5551","R6.3.0(8)"
"CP5552","R5.1.0(1)"
"CP5554","R5.5.0(9)"
"CP5556","R5.6.0(8)"
"CP5562","R5.8.0(9)"
"CP5562","R7.3.0(4)"
"CP5562","R5.9.0(1)"
"CP5563","R5.1.0(1)"
"CP5565","R4.1.0(1)"
"CP5567","R6.3.0(9)"
"CP5567","R5.9.0(1)"
"CP5567","R5.6.0(8)"
"CP5568","R6.3.0(9)"
"CP5572","R7.3.0(4)"
"CP5572","R5.7.0(5)"
"CP5572","R6.2.0(1)"
"CP5573","R6.2.0(8)"
"CP5573","R5.7.0(5)"
"CP5573","R5.4.4(3)"
"CP5574","R5.8.0(9)"
"CP5574","R5.4.4(3)"
"CP5574","R7.3.0(4)"
"CP5575","R6.3.0(1)"
"CP5577","R6.3.0(9)"
"CP5577","R5.5.0(1)"
"CP5577","R4.1.0(1)"
"CP5580","R7.1.0(3)"
"CP5580","R6.3.0(9)"
"CP5580","R5.6.0(1)"
"CP5584","R4.1.0(1)"
"CP5585","R4.1.0(2)"
"CP5586","R5.6.0(1)"
"CP5587","R5.6.0(1)"
"CP5587","R6.2.0(8)"
"CP5587","R6.3.0(1)"
"CP5588","R5.5.0(1)"
"CP5588","R6.4.0(6)"
"CP5588","R6.3.0(8)"
"CP5590","R4.1.0(1)"
"CP5591","R5.6.0(1)"
"CP5594","R4.1.0(2)"
"CP5596","R5.8.0(9)"
"CP5598","R5.4.4(3)"
"CP5598","R4.1.0(1)"
"CP5598","R6.5.0(1)"
"CP5600","R5.1.0(1)"
"CP5600","R5.6.0(8)"
"CP5600","R6.4.0(7)"
"CP5603","R6.2.0(8)"
"CP5604","R7.1.0(3)"
"CP5608","R7.3.0(4)"
"CP5608","R5.6.0(8)"
"CP5608","R7.1.0(3)"
"CP5610","R5.6.0(8)"
"CP5610","R6.2.0(1)"
"CP5610","R6.4.0(7)"
"CP5612","R6.4.0(6)"
"CP5612","R7.1.0(3)"
"CP5612","R5.6.0(1)"
"CP5613","R5.4.4(3)"
"CP5615","R5.6.0(8)"
"CP5615","R6.3.0(1)"
"CP5615","R6.4.0(6)"
"CP5616","R6.5.0(1)"
"CP5616","R5.7.0(5)"
"CP5616","R4.1.0(2)"
"CP5617","R6.4.0(7)"
"CP5620","R5.9.0(1)"
"CP5620","R5.5.0(9)"
"CP5620","R6.3.0(9)"
"CP5622","R5.9.0(6)"
"CP5622","R6.2.0(8)"
"CP5622","R6.2.0(1)"
"CP5624","R6.2.0(8)"
"CP5624","R5.1.0(1)"
"CP5624","R6.3.0(9)"
"CP5627","R5.4.4(3)"
"CP5630","R5.7.0(5)"
"CP5630","R4.1.0(1)"
"CP5630","R5.4.4(3)"
"CP5632","R6.4.0(7)"
"CP5632","R5.6.0(1)"
"CP5632","R5.5.0(9)"
"CP5633","R6.3.0(9)"
"CP5634","R5.6.0(8)"
"CP5638","R6.3.0(9)"
"CP5638","R5.6.0(8)"
"CP5638","R6.4.0(6)"
"CP5641","R5.9.0(6)"
"CP5641","R4.1.0(1)"
"CP5641","R5.5.0(1)"
"CP5643","R5.8.0(1)"
"CP5644","R6.2.0(1)"
"CP5645","R6.2.0(8)"
"CP5645","R5.6.0(8)"
"CP5645","R5.9.0(6)"
"CP5655","R6.4.0(1)"
"CP5655","R5.4.4(3)"
"CP5655","R7.1.0(3)"
"CP5656","R5.9.0(1)"
"CP5660","R5.1.0(1)"
"CP5660","R6.4.0(7)"
"CP5660","R5.8.0(1)"
"CP5668","R6.2.0(1)"
"CP5669","R6.2.0(8)"
"CP5670","R6.2.0(1)"
"CP5671","R6.3.0(8)"
"CP5671","R5.9.0(6)"
"CP5671","R5.6.0(1)"
"CP5672","R5.1.0(1)"
"CP5672","R5.5.0(1)"
"CP5672","R7.3.0(4)"
"CP5674","R5.5.0(1)"
"CP5683","R6.4.0(7)"
"CP5685","R6.1.0(1)"
"CP5688","R4.1.0(1)"
"CP5688","R6.3.0(1)"
"CP5688","R5.8.0(9)"
"CP5698","R7.1.0(3)"
"CP5699","R5.1.0(1)"
"CP5699","R4.1.0(2)"
"CP5699","R5.7.0(5)"
"CP5700","R4.1.0(2)"
"CP5701","R5.4.4(3)"
"CP5702","R6.1.0(1)"
"CP5704","R6.4.0(6)"
"CP5705","R6.3.0(8)"
"CP5705","R6.5.0(1)"
"CP5705","R6.2.0(1)"
"CP5709","R5.8.0(1)"
"CP5709","R6.3.0(1)"
"CP5709","R5.8.0(9)"
"CP5710","R6.5.0(1)"
"CP5710","R6.2.0(8)"
"CP5710","R6.2.0(1)"
"CP5712","R6.2.0(1)"
"CP5713","R6.4.0(1)"
"CP5713","R5.8.0(1)"
"CP5713","R6.3.0(1)"
"CP5716","R6.1.0(1)"
"CP5716","R6.4.0(1)"
"CP5716","R5.5.0(9)"
"CP5720","R4.1.0(1)"
"CP5723","R7.1.0(3)"
"CP5723","R5.1.0(1)"
"CP5723","R6.5.0(1)"
"CP5727","R6.5.0(1)"
"CP5727","R6.2.0(1)"
"CP5727","R5.8.0(9)"
"CP5730","R5.7.0(1)"
"CP5731","R5.7.0(1)"
"CP5731","R6.3.0(8)"
"CP5731","R5.8.0(1)"
"CP5734","R7.3.0(4)"
"CP5734","R6.3.0(8)"
"CP5734","R7.1.0(3)"
"CP5735","R5.6.0(8)"
"CP5735","R7.3.0(4)"
"CP5735","R6.4.0(7)"
"CP5738","R5.6.0(8)"
"CP5738","R5.4.4(3)"
"CP5738","R6.2.0(1)"
"CP5739","R5.7.0(5)"
"CP5742","R6.2.0(8)"
"CP5742","R4.1.0(2)"
"CP5742","R5.6.0(8)"
"CP5749","R5.8.0(9)"
"CP5752","R5.9.0(6)"
"CP5754","R6.2.0(8)"
"CP5754","R5.9.0(1)"
"CP5754","R6.5.0(1)"
"CP5757","R5.7.0(1)"
"CP5757","R5.5.0(1)"
"CP5757","R4.1.0(1)"
"CP5759","R5.4.4(3)"
"CP5759","R5.9.0(1)"
"CP5759","R5.8.0(9)"
"CP5760","R4.1.0(2)"
"CP5761","R6.4.0(6)"
"CP5761","R5.6.0(1)"
"CP5761","R6.1.0(1)"
"CP5762","R6.3.0(9)"
"CP5764","R5.5.0(1)"
"CP5765","R5.6.0(8)"
"CP5766","R6.2.0(1)"
"CP5767","R5.5.0(9)"
"CP5768","R5.7.0(5)"
"CP5771","R5.7.0(5)"
"CP5773","R6.4.0(6)"
"CP5773","R4.1.0(1)"
"CP5773","R5.6.0(8)"
"CP5775","R5.9.0(1)"
"CP5775","R4.1.0(1)"
"CP5775","R6.3.0(9)"
"CP5780","R6.2.0(8)"
"CP5780","R5.5.0(9)"
"CP5780","R6.3.0(8)"
"CP5782","R6.3.0(9)"
"CP5782","R5.9.0(6)"
"CP5782","R5.6.0(1)"
"CP5783","R6.2.0(8)"
"CP5783","R7.1.0(3)"
"CP5783","R5.8.0(9)"
"CP5784","R5.8.0(1)"
"CP5784","R5.9.0(6)"
"CP5784","R5.8.0(9)"
"CP5787","R5.7.0(5)"
"CP5790","R5.8.0(9)"
"CP5790","R5.6.0(8)"
"CP5790","R5.9.0(6)"
"CP5791","R6.3.0(8)"
"CP5791","R7.1.0(3)"
"CP5791","R7.3.0(4)"
"CP5793","R6.3.0(8)"
"CP5798","R4.1.0(1)"
"CP5798","R6.4.0(6)"
"CP5798","R6.2.0(1)"
"CP5802","R6.1.0(1)"
"CP5802","R5.1.0(1)"
"CP5802","R6.4.0(1)"
"CP5803","R7.3.0(4)"
"CP5803","R5.7.0(1)"
"CP5803","R5.8.0(1)"
"CP5812","R6.4.0(6)"
"CP5812","R5.6.0(1)"
"CP5812","R6.2.0(1)"
"CP5813","R6.3.0(9)"
"CP5813","R6.3.0(1)"
"CP5813","R6.4.0(6)"
"CP5815","R5.9.0(1)"
"CP5815","R5.8.0(1)"
"CP5815","R6.2.0(1)"
"CP5816","R5.6.0(8)"
"CP5819","R6.4.0(7)"
"CP5819","R6.2.0(1)"
"CP5819","R5.4.4(3)"
"CP5820","R5.5.0(1)"
"CP5820","R5.8.0(1)"
"CP5820","R6.4.0(1)"
"CP5823","R6.4.0(1)"
"CP5828","R6.3.0(1)"
"CP5829","R5.8.0(9)"
"CP5836","R4.1.0(1)"
"CP5837","R6.2.0(8)"
"CP5843","R6.4.0(6)"
"CP5853","R5.6.0(8)"
"CP5853","R5.6.0(1)"
"CP5853","R6.1.0(1)"
"CP5854","R5.7.0(5)"
"CP5857","R6.4.0(6)"
"CP5860","R5.7.0(1)"
"CP5868","R5.1.0(1)"
"CP5870","R5.7.0(1)"
"CP5870","R6.4.0(1)"
"CP5870","R5.6.0(1)"
"CP5875","R5.5.0(1)"
"CP5876","R5.1.0(1)"
"CP5876","R5.9.0(6)"
"CP5876","R5.8.0(1)"
"CP5881","R6.1.0(1)"
"CP5886","R6.1.0(1)"
"CP5896","R6.4.0(1)"
"CP5896","R6.4.0(7)"
"CP5896","R7.3.0(4)"
"CP5897","R5.8.0(9)"
"CP5897","R6.2.0(1)"
"CP5897","R6.4.0(1)"
"CP5902","R7.1.0(3)"
"CP5902","R5.6.0(8)"
"CP5902","R5.7.0(5)"
"CP5905","R5.7.0(5)"
"CP5905","R4.1.0(1)"
"CP5905","R5.9.0(1)"
"CP5907","R6.4.0(1)"
"CP5907","R6.3.0(9)"
"CP5907","R5.8.0(9)"
"CP5910","R5.7.0(1)"
"CP5910","R5.7.0(5)"
"CP5910","R6.5.0(1)"
"CP5913","R6.5.0(1)"
"CP5914","R7.3.0(4)"
"CP5916","R6.3.0(8)"
"CP5917","R5.6.0(1)"
"CP5921","R5.8.0(9)"
"CP5924","R5.5.0(1)"
"CP5925","R5.4.4(3)"
"CP5927","R4.1.0(2)"
"CP5927","R5.5.0(9)"
"CP5927","R6.4.0(6)"
"CP5928","R7.3.0(4)"
"CP5928","R5.5.0(1)"
"CP5928","R4.1.0(1)"
"CP5929","R6.3.0(1)"
"CP5929","R6.2.0(8)"
"CP5929","R6.3.0(9)"
"CP5931","R5.7.0(5)"
"CP5931","R5.8.0(9)"
"CP5931","R5.7.0(1)"
"CP5932","R6.2.0(1)"
"CP5933","R6.4.0(6)"
"CP5937","R5.6.0(1)"
"CP5941","R5.6.0(8)"
"CP5941","R4.1.0(1)"
"CP5941","R5.1.0(1)"
"CP5942","R5.5.0(9)"
"CP5942","R6.4.0(6)"
"CP5942","R5.5.0(1)"
"CP5944","R4.1.0(2)"
"CP5944","R7.3.0(4)"
"CP5944","R6.3.0(8)"
"CP5945","R7.1.0(3)"
"CP5945","R6.2.0(1)"
"CP5945","R5.6.0(8)"
"CP5950","R5.8.0(9)"
"CP5951","R5.9.0(1)"
"CP5954","R5.6.0(1)"
"CP5959","R6.5.0(1)"
"CP5959","R6.3.0(8)"
"CP5959","R5.5.0(9)"
"CP5960","R6.5.0(1)"
"CP5968","R7.3.0(4)"
"CP5968","R5.8.0(9)"
"CP5968","R6.3.0(1)"
"CP5978","R6.1.0(1)"
"CP5978","R5.9.0(1)"
"CP5978","R6.3.0(8)"
"CP5981","R5.7.0(1)"
"CP5985","R5.7.0(1)"
"CP5985","R5.6.0(1)"
"CP5985","R7.3.0(4)"
"CP5994","R5.8.0(9)"
"CP5995","R5.7.0(1)"
"CP5996","R5.6.0(8)"
"CP6000","R6.4.0(6)"
"CP6007","R6.3.0(9)"
"CP6008","R6.4.0(1)"
"CP6012","R5.5.0(1)"
"CP6018","R5.8.0(9)"
"CP6020","R6.2.0(1)"
"CP6020","R6.4.0(7)"
"CP6020","R4.1.0(2)"
"CP6024","R5.9.0(1)"
"CP6024","R5.4.4(3)"
"CP6024","R5.8.0(1)"
"CP6026","R5.7.0(1)"
"CP6026","R5.1.0(1)"
"CP6026","R6.4.0(6)"
"CP6028","R5.7.0(5)"
"CP6028","R5.4.4(3)"
"CP6028","R6.2.0(8)"
"CP6033","R6.2.0(1)"
"CP6037","R4.1.0(2)"
"CP6037","R5.9.0(1)"
"CP6037","R5.6.0(8)"
"CP6038","R5.9.0(1)"
"CP6038","R6.1.0(1)"
"CP6038","R6.5.0(1)"
"CP6039","R5.8.0(9)"
"CP6039","R4.1.0(1)"
"CP6039","R6.5.0(1)"
"CP6042","R6.1.0(1)"
"CP6046","R6.4.0(1)"
"CP6050","R6.5.0(1)"
"CP6051","R6.4.0(7)"
"CP6051","R6.3.0(1)"
"CP6051","R5.9.0(6)"
"CP6056","R6.3.0(8)"
"CP6057","R6.3.0(9)"
"CP6057","R6.3.0(1)"
"CP6057","R6.4.0(7)"
"CP6060","R7.1.0(3)"
"CP6060","R5.8.0(1)"
"CP6060","R5.4.4(3)"
"CP6063","R6.4.0(6)"
"CP6063","R5.4.4(3)"
"CP6063","R7.3.0(4)"
"CP6065","R6.4.0(7)"
"CP6066","R5.7.0(5)"
"CP6066","R6.3.0(8)"
"CP6066","R5.9.0(6)"
"CP6069","R5.6.0(1)"
"CP6069","R5.4.4(3)"
"CP6069","R5.5.0(1)"
"CP6070","R4.1.0(2)"
"CP6072","R5.9.0(1)"
"CP6077","R4.1.0(2)"
"CP6077","R5.9.0(1)"
"CP6077","R5.7.0(1)"
"CP6078","R4.1.0(1)"
"CP6078","R6.5.0(1)"
"CP6078","R6.4.0(1)"
"CP6081","R4.1.0(2)"
"CP6086","R7.3.0(4)"
"CP6087","R6.4.0(6)"
"CP6088","R6.3.0(9)"
"CP6088","R6.1.0(1)"
"CP6088","R5.9.0(1)"
"CP6090","R6.4.0(1)"
"CP6092","R5.1.0(1)"
"CP6092","R5.5.0(9)"
"CP6092","R5.9.0(1)"
"CP6095","R6.4.0(1)"
"CP6095","R5.8.0(1)"
"CP6095","R5.6.0(8)"
"CP6096","R6.1.0(1)"
"CP6099","R5.9.0(6)"
"CP6099","R6.3.0(1)"
"CP6099","R6.4.0(7)"
"CP6101","R5.6.0(1)"
"CP6101","R7.3.0(4)"
"CP6101","R6.4.0(1)"
"CP6103","R6.3.0(1)"
"CP6103","R5.6.0(1)"
"CP6103","R6.5.0(1)"
"CP6104","R5.8.0(1)"
"CP6104","R5.7.0(5)"
"CP6104","R4.1.0(2)"
"CP6107","R5.4.4(3)"
"CP6108","R6.3.0(8)"
"CP6108","R5.5.0(1)"
"CP6108","R7.3.0(4)"
"CP6111","R7.3.0(4)"
"CP6111","R7.1.0(3)"
"CP6111","R6.4.0(7)"
"CP6112","R6.4.0(1)"
"CP6112","R6.5.0(1)"
"CP6112","R5.1.0(1)"
"CP6118","R6.4.0(7)"
"CP6119","R6.4.0(6)"
"CP6119","R5.7.0(5)"
"CP6119","R5.5.0(9)"
"CP6126","R5.8.0(1)"
"CP6129","R6.2.0(8)"
"CP6141","R6.3.0(9)"
"CP6142","R7.3.0(4)"
"CP6142","R6.3.0(1)"
"CP6142","R6.5.0(1)"
"CP6143","R7.3.0(4)"
"CP6143","R6.4.0(6)"
"CP6143","R4.1.0(1)"
"CP6144","R6.4.0(6)"
"CP6144","R5.9.0(6)"
"CP6144","R7.1.0(3)"
"CP6146","R5.6.0(1)"
"CP6148","R5.5.0(9)"
"CP6148","R6.3.0(8)"
"CP6148","R5.6.0(1)"
"CP6149","R6.3.0(1)"
"CP6150","R5.6.0(8)"
"CP6150","R6.3.0(9)"
"CP6150","R5.8.0(9)"
"CP6151","R6.4.0(1)"
"CP6153","R6.4.0(1)"
"CP6153","R6.1.0(1)"
"CP6153","R6.4.0(7)"
"CP6154","R5.9.0(6)"
"CP6154","R7.1.0(3)"
"CP6154","R6.2.0(8)"
"CP6155","R6.1.0(1)"
"CP6155","R7.1.0(3)"
"CP6155","R4.1.0(1)"
"CP6157","R7.3.0(4)"
"CP6158","R6.3.0(9)"
"CP6163","R5.5.0(9)"
"CP6163","R5.5.0(1)"
"CP6163","R5.1.0(1)"
"CP6165","R5.9.0(1)"
"CP6166","R5.8.0(1)"
"CP6166","R5.1.0(1)"
"CP6166","R4.1.0(2)"
"CP6168","R5.8.0(1)"
"CP6168","R6.2.0(8)"
"CP6168","R5.7.0(1)"
"CP6173","R6.1.0(1)"
"CP6175","R6.3.0(8)"
"CP6177","R5.8.0(1)"
"CP6177","R5.7.0(5)"
"CP6177","R6.2.0(1)"
"CP6178","R7.1.0(3)"
"CP6185","R6.4.0(6)"
"CP6185","R4.1.0(1)"
"CP6185","R6.4.0(1)"
"CP6190","R6.2.0(1)"
"CP6190","R6.2.0(8)"
"CP6190","R6.5.0(1)"
"CP6191","R6.2.0(1)"
"CP6191","R6.5.0(1)"
"CP6191","R6.4.0(7)"
"CP6194","R6.4.0(1)"
"CP6198","R5.7.0(5)"
"CP6203","R5.8.0(9)"
"CP6205","R7.1.0(3)"
"CP6205","R6.1.0(1)"
"CP6205","R5.8.0(1)"
"CP6206","R5.8.0(1)"
"CP6206","R7.1.0(3)"
"CP6206","R6.3.0(9)"
"CP6207","R5.9.0(1)"
"CP6207","R7.3.0(4)"
"CP6207","R6.1.0(1)"
"CP6211","R5.4.4(3)"
"CP6211","R7.3.0(4)"
"CP6211","R5.5.0(9)"
"CP6212","R6.3.0(9)"
"CP6215","R5.4.4(3)"
"CP6215","R5.8.0(1)"
"CP6215","R5.6.0(1)"
"CP6220","R5.6.0(1)"
"CP6220","R4.1.0(2)"
"CP6220","R6.3.0(8)"
"CP6221","R5.1.0(1)"
"CP6221","R7.3.0(4)"
"CP6221","R6.4.0(7)"
"CP6224","R5.8.0(9)"
"CP6224","R5.7.0(5)"
"CP6224","R5.9.0(1)"
"CP6226","R5.6.0(8)"
"CP6226","R7.3.0(4)"
"CP6226","R6.1.0(1)"
"CP6227","R4.1.0(1)"
"CP6229","R6.4.0(6)"
"CP6231","R5.7.0(1)"
"CP6231","R5.9.0(6)"
"CP6231","R4.1.0(2)"
"CP6234","R5.8.0(1)"
"CP6235","R5.9.0(6)"
"CP6235","R5.8.0(1)"
"CP6235","R5.1.0(1)"
"CP6238","R6.3.0(1)"
"CP6239","R5.6.0(1)"
"CP6239","R5.9.0(1)"
"CP6239","R6.1.0(1)"
"CP6241","R6.5.0(1)"
"CP6242","R5.1.0(1)"
"CP6245","R6.4.0(6)"
"CP6245","R4.1.0(1)"
"CP6245","R5.1.0(1)"
"CP6247","R5.8.0(9)"
"CP6247","R7.1.0(3)"
"CP6247","R4.1.0(2)"
"CP6252","R4.1.0(2)"
"CP6252","R5.8.0(9)"
"CP6252","R6.4.0(1)"
"CP6254","R5.8.0(1)"
"CP6254","R5.7.0(5)"
"CP6254","R6.4.0(1)"
"CP6255","R6.4.0(7)"
"CP6256","R5.5.0(1)"
"CP6256","R5.6.0(8)"
"CP6256","R6.4.0(7)"
"CP6261","R6.4.0(6)"
"CP6261","R6.3.0(8)"
"CP6261","R5.6.0(8)"
"CP6264","R5.8.0(9)"
"CP6264","R6.3.0(1)"
"CP6264","R6.1.0(1)"
"CP6265","R5.5.0(9)"
"CP6270","R6.4.0(1)"
"CP6270","R6.4.0(7)"
"CP6270","R7.3.0(4)"
"CP6271","R7.1.0(3)"
"CP6272","R5.6.0(8)"
"CP6272","R5.7.0(1)"
"CP6272","R6.3.0(1)"
"CP6273","R5.1.0(1)"
"CP6274","R6.3.0(9)"
"CP6277","R5.6.0(8)"
"CP6277","R5.7.0(5)"
"CP6277","R6.3.0(9)"
"CP6279","R5.5.0(1)"
"CP6281","R7.1.0(3)"
"CP6281","R5.6.0(1)"
"CP6281","R7.3.0(4)"
"CP6283","R5.5.0(9)"
"CP6285","R6.1.0(1)"
"CP6285","R6.3.0(8)"
"CP6285","R6.3.0(1)"
"CP6287","R6.4.0(1)"
"CP6291","R5.5.0(9)"
"CP6291","R5.9.0(6)"
"CP6291","R6.3.0(9)"
"CP6293","R6.4.0(6)"
"CP6293","R6.2.0(1)"
"CP6293","R7.3.0(4)"
"CP6297","R6.4.0(1)"
"CP6299","R5.5.0(1)"
"CP6300","R6.2.0(8)"
"CP6301","R5.1.0(1)"
"CP6302","R5.9.0(1)"
"CP6302","R5.7.0(5)"
"CP6302","R5.6.0(8)"
"CP6305","R6.5.0(1)"
"CP6311","R7.1.0(3)"
"CP6312","R5.4.4(3)"
"CP6312","R5.5.0(9)"
"CP6312","R5.9.0(6)"
"CP6314","R4.1.0(2)"
"CP6314","R5.9.0(1)"
"CP6314","R5.6.0(8)"
"CP6315","R6.1.0(1)"
"CP6321","R5.1.0(1)"
"CP6321","R4.1.0(1)"
"CP6321","R5.8.0(1)"
"CP6323","R5.5.0(1)"
"CP6323","R5.6.0(8)"
"CP6323","R5.7.0(1)"
"CP6326","R5.4.4(3)"
"CP6327","R5.5.0(9)"
"CP6327","R6.3.0(9)"
"CP6327","R7.1.0(3)"
"CP6328","R6.4.0(6)"
"CP6328","R5.8.0(9)"
"CP6328","R5.5.0(1)"
"CP6329","R6.4.0(7)"
"CP6329","R6.3.0(8)"
"CP6329","R5.5.0(9)"
"CP6331","R6.1.0(1)"
"CP6331","R5.9.0(1)"
"CP6331","R6.4.0(1)"
"CP6333","R5.8.0(9)"
"CP6338","R5.8.0(9)"
"CP6339","R6.4.0(6)"
"CP6339","R6.5.0(1)"
"CP6339","R4.1.0(2)"
"CP6343","R4.1.0(1)"
"CP6347","R7.3.0(4)"
"CP6349","R5.8.0(9)"
"CP6349","R5.1.0(1)"
"CP6349","R6.1.0(1)"
"CP6351","R5.9.0(1)"
"CP6351","R7.1.0(3)"
"CP6351","R5.6.0(1)"
"CP6352","R5.9.0(1)"
"CP6355","R7.3.0(4)"
"CP6356","R5.5.0(9)"
"CP6356","R6.2.0(1)"
