UC_ID,UC_TITLE,UC_PrC,UC_PoC,UC_STEPS
UC_ID1351,Drug Library Not Present or Corrupted71,UC_ID726,UC_ID439,Clinician Authentication Failure71
UC_ID1352,Internal Electronic Failure71,UC_ID611,UC_ID2122,Power-On Self Test Failure71
UC_ID1353,Maximum Safe Dose71,UC_ID4960,UC_ID1824,Maximum Safe Dose71
UC_ID1354,ICE Failure71,UC_ID3927,UC_ID3559,Patient Authentication Failure71
UC_ID1355,Bolus request too soon71,UC_ID6360,UC_ID3078,Under-Flow Rate Alarm71
UC_ID1356,Patient Authentication Failure71,UC_ID720,UC_ID1904,Drug Library Soft Limit71
UC_ID1357,Pump Overheating71,UC_ID8058,UC_ID2884,Prescription Authentication Failure71
UC_ID1358,Sound Failure71,UC_ID5647,UC_ID5162,Pump Priming Failure71
UC_ID1359,Drug Library Hard Limit71,UC_ID2645,UC_ID2538,Over-Flow Rate Alarm71
UC_ID1360,Pump Priming Failure71,UC_ID2725,UC_ID3142,Bolus request too soon71
UC_ID1361,Drug Library Soft Limit71,UC_ID7663,UC_ID9475,ICE Failure71
UC_ID1362,Prescription Authentication Failure71,UC_ID74,UC_ID5690,Downstream Occlusion71
UC_ID1363,Upstream Occlusion71,UC_ID9514,UC_ID770,Internal Electronic Failure71
UC_ID1364,Clinician Authentication Failure71,UC_ID6346,UC_ID783,Drug Library Not Present or Corrupted71
UC_ID1365,Air-in-line Embolism71,UC_ID6873,UC_ID8038,Sound Failure71
UC_ID1366,Over-Flow Rate Alarm71,UC_ID8105,UC_ID1430,Upstream Occlusion71
UC_ID1367,Downstream Occlusion71,UC_ID2408,UC_ID936,Drug Library Hard Limit71
UC_ID1368,Power-On Self Test Failure71,UC_ID6119,UC_ID6617,Air-in-line Embolism71
UC_ID1369,Pump Overheating72,UC_ID7978,UC_ID3241,Patient Authentication Failure72
UC_ID1370,Maximum Safe Dose72,UC_ID5696,UC_ID8464,Over-Flow Rate Alarm72
UC_ID1371,Drug Library Hard Limit72,UC_ID3920,UC_ID2617,Air-in-line Embolism72
UC_ID1372,Under-Flow Rate Alarm72,UC_ID5697,UC_ID7197,Under-Flow Rate Alarm72
UC_ID1373,Internal Electronic Failure72,UC_ID215,UC_ID6275,Power-On Self Test Failure72
UC_ID1374,ICE Failure72,UC_ID894,UC_ID4657,Pump Overheating72
UC_ID1375,Bolus request too soon72,UC_ID3167,UC_ID3311,Clinician Authentication Failure72
UC_ID1376,Over-Flow Rate Alarm72,UC_ID6370,UC_ID976,Pump Priming Failure72
UC_ID1377,Drug Library Not Present or Corrupted72,UC_ID1480,UC_ID1033,Drug Library Soft Limit72
UC_ID1378,Downstream Occlusion72,UC_ID6877,UC_ID9446,Drug Library Not Present or Corrupted72
UC_ID1379,Clinician Authentication Failure72,UC_ID5096,UC_ID4771,Maximum Safe Dose72
UC_ID1380,Upstream Occlusion72,UC_ID6694,UC_ID3770,Internal Electronic Failure72
UC_ID1381,Drug Library Soft Limit72,UC_ID9746,UC_ID9023,Bolus request too soon72
UC_ID1382,Pump Priming Failure72,UC_ID7275,UC_ID6222,Sound Failure72
UC_ID1383,Patient Authentication Failure72,UC_ID3040,UC_ID963,Drug Library Hard Limit72
UC_ID1384,Sound Failure72,UC_ID6228,UC_ID4756,Downstream Occlusion72
UC_ID1385,Prescription Authentication Failure72,UC_ID2862,UC_ID2313,Prescription Authentication Failure72
UC_ID1386,Air-in-line Embolism72,UC_ID5500,UC_ID9658,ICE Failure72
UC_ID1387,Power-On Self Test Failure72,UC_ID1608,UC_ID9493,Upstream Occlusion72
UC_ID1388,Drug Library Hard Limit73,UC_ID2519,UC_ID3762,Power-On Self Test Failure73
UC_ID1389,Pump Overheating73,UC_ID4411,UC_ID4126,Under-Flow Rate Alarm73
UC_ID1390,Prescription Authentication Failure73,UC_ID3335,UC_ID8578,Bolus request too soon73
UC_ID1391,Drug Library Soft Limit73,UC_ID3648,UC_ID2886,Patient Authentication Failure73
UC_ID1392,Air-in-line Embolism73,UC_ID935,UC_ID4661,Clinician Authentication Failure73
UC_ID1393,Under-Flow Rate Alarm73,UC_ID994,UC_ID1174,Over-Flow Rate Alarm73
UC_ID1394,Sound Failure73,UC_ID2869,UC_ID7077,Prescription Authentication Failure73
UC_ID1395,Internal Electronic Failure73,UC_ID2943,UC_ID8672,Drug Library Not Present or Corrupted73
UC_ID1396,Drug Library Not Present or Corrupted73,UC_ID3844,UC_ID5822,Internal Electronic Failure73
UC_ID1397,Over-Flow Rate Alarm73,UC_ID7257,UC_ID8936,Sound Failure73
UC_ID1398,Bolus request too soon73,UC_ID6589,UC_ID1215,ICE Failure73
UC_ID1399,ICE Failure73,UC_ID4891,UC_ID8222,Pump Overheating73
UC_ID1400,Patient Authentication Failure73,UC_ID6534,UC_ID244,Drug Library Hard Limit73
UC_ID1401,Upstream Occlusion73,UC_ID2991,UC_ID3055,Upstream Occlusion73
UC_ID1402,Pump Priming Failure73,UC_ID8893,UC_ID702,Air-in-line Embolism73
UC_ID1403,Maximum Safe Dose73,UC_ID417,UC_ID5880,Drug Library Soft Limit73
UC_ID1404,Clinician Authentication Failure73,UC_ID5146,UC_ID2008,Maximum Safe Dose73
UC_ID1405,Power-On Self Test Failure73,UC_ID4678,UC_ID4507,Downstream Occlusion73
UC_ID1406,Downstream Occlusion73,UC_ID6252,UC_ID5077,Pump Priming Failure73
UC_ID1407,Prescription Authentication Failure74,UC_ID655,UC_ID9419,Over-Flow Rate Alarm74
UC_ID1408,Power-On Self Test Failure74,UC_ID6054,UC_ID6035,Bolus request too soon74
UC_ID1409,Upstream Occlusion74,UC_ID4845,UC_ID9814,Drug Library Hard Limit74
UC_ID1410,Pump Overheating74,UC_ID4393,UC_ID2438,Air-in-line Embolism74
UC_ID1411,Pump Priming Failure74,UC_ID7402,UC_ID9347,Pump Overheating74
UC_ID1412,Maximum Safe Dose74,UC_ID2372,UC_ID2646,ICE Failure74
UC_ID1413,Air-in-line Embolism74,UC_ID6825,UC_ID300,Drug Library Not Present or Corrupted74
UC_ID1414,Drug Library Hard Limit74,UC_ID5795,UC_ID6394,Under-Flow Rate Alarm74
UC_ID1415,Sound Failure74,UC_ID7308,UC_ID4093,Sound Failure74
UC_ID1416,Patient Authentication Failure74,UC_ID3709,UC_ID6098,Power-On Self Test Failure74
UC_ID1417,Bolus request too soon74,UC_ID6469,UC_ID6787,Internal Electronic Failure74
UC_ID1418,ICE Failure74,UC_ID2585,UC_ID8685,Prescription Authentication Failure74
UC_ID1419,Under-Flow Rate Alarm74,UC_ID1800,UC_ID3246,Clinician Authentication Failure74
UC_ID1420,Drug Library Not Present or Corrupted74,UC_ID9470,UC_ID4659,Downstream Occlusion74
UC_ID1421,Internal Electronic Failure74,UC_ID2784,UC_ID1433,Drug Library Soft Limit74
UC_ID1422,Drug Library Soft Limit74,UC_ID5999,UC_ID457,Maximum Safe Dose74
UC_ID1423,Downstream Occlusion74,UC_ID9707,UC_ID7312,Pump Priming Failure74
UC_ID1424,Over-Flow Rate Alarm74,UC_ID828,UC_ID3411,Patient Authentication Failure74
UC_ID1425,Clinician Authentication Failure74,UC_ID6996,UC_ID4495,Upstream Occlusion74
UC_ID1426,Air-in-line Embolism75,UC_ID7093,UC_ID7251,Downstream Occlusion75
UC_ID1427,Clinician Authentication Failure75,UC_ID8287,UC_ID1310,Under-Flow Rate Alarm75
UC_ID1428,Drug Library Soft Limit75,UC_ID4737,UC_ID8902,Sound Failure75
UC_ID1429,Prescription Authentication Failure75,UC_ID9115,UC_ID5395,Power-On Self Test Failure75
UC_ID1430,Internal Electronic Failure75,UC_ID4571,UC_ID3972,Upstream Occlusion75
UC_ID1431,Downstream Occlusion75,UC_ID2565,UC_ID1815,Internal Electronic Failure75
UC_ID1432,Sound Failure75,UC_ID8144,UC_ID4508,Maximum Safe Dose75
UC_ID1433,Patient Authentication Failure75,UC_ID5984,UC_ID486,ICE Failure75
UC_ID1434,Drug Library Not Present or Corrupted75,UC_ID7812,UC_ID6556,Drug Library Soft Limit75
UC_ID1435,Drug Library Hard Limit75,UC_ID4713,UC_ID8079,Prescription Authentication Failure75
UC_ID1436,Under-Flow Rate Alarm75,UC_ID3129,UC_ID9230,Drug Library Not Present or Corrupted75
UC_ID1437,ICE Failure75,UC_ID3705,UC_ID5069,Patient Authentication Failure75
UC_ID1438,Maximum Safe Dose75,UC_ID7598,UC_ID6938,Pump Priming Failure75
UC_ID1439,Pump Priming Failure75,UC_ID513,UC_ID4622,Bolus request too soon75
UC_ID1440,Bolus request too soon75,UC_ID5752,UC_ID3816,Pump Overheating75
UC_ID1441,Over-Flow Rate Alarm75,UC_ID8341,UC_ID8849,Clinician Authentication Failure75
UC_ID1442,Pump Overheating75,UC_ID8090,UC_ID6989,Drug Library Hard Limit75
UC_ID1443,Upstream Occlusion75,UC_ID7390,UC_ID3203,Over-Flow Rate Alarm75
UC_ID1444,Power-On Self Test Failure75,UC_ID5627,UC_ID1646,Air-in-line Embolism75
UC_ID1445,Bolus request too soon76,UC_ID3208,UC_ID70,Pump Priming Failure76
UC_ID1446,Air-in-line Embolism76,UC_ID8664,UC_ID5199,Air-in-line Embolism76
UC_ID1447,ICE Failure76,UC_ID1324,UC_ID6546,Upstream Occlusion76
UC_ID1448,Prescription Authentication Failure76,UC_ID2949,UC_ID5081,Over-Flow Rate Alarm76
UC_ID1449,Pump Overheating76,UC_ID7371,UC_ID3842,Drug Library Not Present or Corrupted76
UC_ID1450,Maximum Safe Dose76,UC_ID8233,UC_ID4334,Drug Library Hard Limit76
UC_ID1451,Drug Library Soft Limit76,UC_ID443,UC_ID2469,Sound Failure76
UC_ID1452,Under-Flow Rate Alarm76,UC_ID3306,UC_ID1583,Clinician Authentication Failure76
UC_ID1453,Patient Authentication Failure76,UC_ID6138,UC_ID5458,Maximum Safe Dose76
UC_ID1454,Pump Priming Failure76,UC_ID7694,UC_ID152,Prescription Authentication Failure76
UC_ID1455,Downstream Occlusion76,UC_ID1154,UC_ID9451,Pump Overheating76
UC_ID1456,Sound Failure76,UC_ID6120,UC_ID7045,Under-Flow Rate Alarm76
UC_ID1457,Clinician Authentication Failure76,UC_ID8744,UC_ID2674,Downstream Occlusion76
UC_ID1458,Drug Library Not Present or Corrupted76,UC_ID4971,UC_ID2454,Patient Authentication Failure76
UC_ID1459,Over-Flow Rate Alarm76,UC_ID8909,UC_ID1977,Power-On Self Test Failure76
UC_ID1460,Power-On Self Test Failure76,UC_ID6462,UC_ID2172,Drug Library Soft Limit76
UC_ID1461,Upstream Occlusion76,UC_ID8721,UC_ID4318,Bolus request too soon76
UC_ID1462,Internal Electronic Failure76,UC_ID2251,UC_ID4762,Internal Electronic Failure76
UC_ID1463,Drug Library Hard Limit76,UC_ID8870,UC_ID443,ICE Failure76
UC_ID1464,Patient Authentication Failure77,UC_ID6258,UC_ID4368,Power-On Self Test Failure77
UC_ID1465,Under-Flow Rate Alarm77,UC_ID9104,UC_ID5912,Upstream Occlusion77
UC_ID1466,Over-Flow Rate Alarm77,UC_ID6672,UC_ID6650,Pump Priming Failure77
UC_ID1467,Prescription Authentication Failure77,UC_ID9097,UC_ID9168,ICE Failure77
UC_ID1468,Downstream Occlusion77,UC_ID7800,UC_ID1897,Under-Flow Rate Alarm77
UC_ID1469,Drug Library Hard Limit77,UC_ID2830,UC_ID1922,Pump Overheating77
UC_ID1470,Air-in-line Embolism77,UC_ID8911,UC_ID6747,Internal Electronic Failure77
UC_ID1471,Maximum Safe Dose77,UC_ID7821,UC_ID4871,Over-Flow Rate Alarm77
UC_ID1472,Drug Library Soft Limit77,UC_ID7580,UC_ID1147,Sound Failure77
UC_ID1473,Sound Failure77,UC_ID5508,UC_ID5028,Patient Authentication Failure77
UC_ID1474,Power-On Self Test Failure77,UC_ID6987,UC_ID1879,Downstream Occlusion77
UC_ID1475,Drug Library Not Present or Corrupted77,UC_ID7715,UC_ID6295,Bolus request too soon77
UC_ID1476,Upstream Occlusion77,UC_ID317,UC_ID4265,Air-in-line Embolism77
UC_ID1477,ICE Failure77,UC_ID3186,UC_ID8385,Clinician Authentication Failure77
UC_ID1478,Internal Electronic Failure77,UC_ID3082,UC_ID750,Drug Library Soft Limit77
UC_ID1479,Pump Priming Failure77,UC_ID9659,UC_ID3256,Drug Library Not Present or Corrupted77
UC_ID1480,Pump Overheating77,UC_ID6536,UC_ID839,Prescription Authentication Failure77
UC_ID1481,Clinician Authentication Failure77,UC_ID527,UC_ID7345,Maximum Safe Dose77
UC_ID1482,Bolus request too soon77,UC_ID1630,UC_ID9595,Drug Library Hard Limit77
UC_ID1483,Clinician Authentication Failure78,UC_ID5540,UC_ID7624,Pump Overheating78
UC_ID1484,Upstream Occlusion78,UC_ID1192,UC_ID3026,Under-Flow Rate Alarm78
UC_ID1485,Patient Authentication Failure78,UC_ID5386,UC_ID5039,Downstream Occlusion78
UC_ID1486,Air-in-line Embolism78,UC_ID4221,UC_ID4253,Drug Library Hard Limit78
UC_ID1487,Power-On Self Test Failure78,UC_ID8852,UC_ID475,Bolus request too soon78
UC_ID1488,Bolus request too soon78,UC_ID4311,UC_ID2780,Patient Authentication Failure78
UC_ID1489,Drug Library Not Present or Corrupted78,UC_ID9932,UC_ID595,Maximum Safe Dose78
UC_ID1490,Sound Failure78,UC_ID9801,UC_ID266,Over-Flow Rate Alarm78
UC_ID1491,Downstream Occlusion78,UC_ID2849,UC_ID3908,Upstream Occlusion78
UC_ID1492,Prescription Authentication Failure78,UC_ID9067,UC_ID7178,Clinician Authentication Failure78
UC_ID1493,Pump Overheating78,UC_ID9897,UC_ID8221,Air-in-line Embolism78
UC_ID1494,ICE Failure78,UC_ID732,UC_ID6727,Drug Library Not Present or Corrupted78
UC_ID1495,Maximum Safe Dose78,UC_ID7888,UC_ID9398,Pump Priming Failure78
UC_ID1496,Drug Library Hard Limit78,UC_ID2527,UC_ID7568,ICE Failure78
UC_ID1497,Over-Flow Rate Alarm78,UC_ID4310,UC_ID6318,Sound Failure78
UC_ID1498,Under-Flow Rate Alarm78,UC_ID203,UC_ID7323,Prescription Authentication Failure78
UC_ID1499,Internal Electronic Failure78,UC_ID1834,UC_ID6405,Power-On Self Test Failure78
UC_ID1500,Pump Priming Failure78,UC_ID6121,UC_ID6643,Internal Electronic Failure78
UC_ID1501,Drug Library Soft Limit78,UC_ID6608,UC_ID2982,Drug Library Soft Limit78
UC_ID1502,Internal Electronic Failure79,UC_ID5732,UC_ID9917,Drug Library Hard Limit79
UC_ID1503,Upstream Occlusion79,UC_ID7231,UC_ID2457,Internal Electronic Failure79
UC_ID1504,Drug Library Hard Limit79,UC_ID65,UC_ID890,Bolus request too soon79
UC_ID1505,Over-Flow Rate Alarm79,UC_ID6819,UC_ID4004,Over-Flow Rate Alarm79
UC_ID1506,Under-Flow Rate Alarm79,UC_ID54,UC_ID9955,Pump Priming Failure79
UC_ID1507,Prescription Authentication Failure79,UC_ID9809,UC_ID2065,Pump Overheating79
UC_ID1508,Sound Failure79,UC_ID4139,UC_ID3355,Prescription Authentication Failure79
UC_ID1509,Pump Priming Failure79,UC_ID8042,UC_ID298,Sound Failure79
UC_ID1510,Drug Library Soft Limit79,UC_ID750,UC_ID7543,Maximum Safe Dose79
UC_ID1511,Patient Authentication Failure79,UC_ID2617,UC_ID8327,Downstream Occlusion79
UC_ID1512,Clinician Authentication Failure79,UC_ID7344,UC_ID2242,Power-On Self Test Failure79
UC_ID1513,Downstream Occlusion79,UC_ID9087,UC_ID6501,Clinician Authentication Failure79
UC_ID1514,Drug Library Not Present or Corrupted79,UC_ID822,UC_ID7144,Drug Library Not Present or Corrupted79
UC_ID1515,Air-in-line Embolism79,UC_ID9716,UC_ID9799,Patient Authentication Failure79
UC_ID1516,Power-On Self Test Failure79,UC_ID2030,UC_ID6492,Under-Flow Rate Alarm79
UC_ID1517,Bolus request too soon79,UC_ID3545,UC_ID6742,Upstream Occlusion79
UC_ID1518,Maximum Safe Dose79,UC_ID4270,UC_ID4807,Drug Library Soft Limit79
UC_ID1519,ICE Failure79,UC_ID5494,UC_ID2110,Air-in-line Embolism79
UC_ID1520,Pump Overheating79,UC_ID4085,UC_ID8673,ICE Failure79
UC_ID1521,Pump Priming Failure80,UC_ID6039,UC_ID3505,Over-Flow Rate Alarm80
UC_ID1522,Clinician Authentication Failure80,UC_ID6622,UC_ID2680,Drug Library Soft Limit80
UC_ID1523,Patient Authentication Failure80,UC_ID4702,UC_ID2361,Prescription Authentication Failure80
UC_ID1524,Drug Library Hard Limit80,UC_ID9670,UC_ID4600,Under-Flow Rate Alarm80
UC_ID1525,Air-in-line Embolism80,UC_ID8984,UC_ID1773,Patient Authentication Failure80
UC_ID1526,Downstream Occlusion80,UC_ID6921,UC_ID8942,Downstream Occlusion80
UC_ID1527,Maximum Safe Dose80,UC_ID1739,UC_ID8564,ICE Failure80
UC_ID1528,Prescription Authentication Failure80,UC_ID9195,UC_ID5115,Bolus request too soon80
UC_ID1529,Sound Failure80,UC_ID348,UC_ID9992,Pump Overheating80
UC_ID1530,ICE Failure80,UC_ID7326,UC_ID5401,Air-in-line Embolism80
UC_ID1531,Under-Flow Rate Alarm80,UC_ID2281,UC_ID9781,Clinician Authentication Failure80
UC_ID1532,Internal Electronic Failure80,UC_ID6527,UC_ID3441,Power-On Self Test Failure80
UC_ID1533,Over-Flow Rate Alarm80,UC_ID4932,UC_ID5105,Internal Electronic Failure80
UC_ID1534,Upstream Occlusion80,UC_ID4041,UC_ID833,Sound Failure80
UC_ID1535,Power-On Self Test Failure80,UC_ID1516,UC_ID9640,Maximum Safe Dose80
UC_ID1536,Pump Overheating80,UC_ID9649,UC_ID551,Drug Library Not Present or Corrupted80
UC_ID1537,Drug Library Not Present or Corrupted80,UC_ID4963,UC_ID9828,Upstream Occlusion80
UC_ID1538,Bolus request too soon80,UC_ID4131,UC_ID8073,Pump Priming Failure80
UC_ID1539,Drug Library Soft Limit80,UC_ID8108,UC_ID8378,Drug Library Hard Limit80
UC_ID1540,Prescription Authentication Failure81,UC_ID5717,UC_ID6986,Pump Overheating81
UC_ID1541,Under-Flow Rate Alarm81,UC_ID64,UC_ID6096,Air-in-line Embolism81
UC_ID1542,Drug Library Not Present or Corrupted81,UC_ID1803,UC_ID2704,Drug Library Soft Limit81
UC_ID1543,Downstream Occlusion81,UC_ID1702,UC_ID4506,Power-On Self Test Failure81
UC_ID1544,Air-in-line Embolism81,UC_ID843,UC_ID4406,Drug Library Not Present or Corrupted81
UC_ID1545,Internal Electronic Failure81,UC_ID3515,UC_ID794,Internal Electronic Failure81
UC_ID1546,Patient Authentication Failure81,UC_ID2147,UC_ID3831,Upstream Occlusion81
UC_ID1547,Drug Library Soft Limit81,UC_ID1922,UC_ID4901,Pump Priming Failure81
UC_ID1548,Maximum Safe Dose81,UC_ID9185,UC_ID2642,Maximum Safe Dose81
UC_ID1549,Sound Failure81,UC_ID7372,UC_ID4443,Clinician Authentication Failure81
UC_ID1550,Bolus request too soon81,UC_ID7159,UC_ID8044,Patient Authentication Failure81
UC_ID1551,Drug Library Hard Limit81,UC_ID9171,UC_ID6773,Downstream Occlusion81
UC_ID1552,Upstream Occlusion81,UC_ID1407,UC_ID9826,ICE Failure81
UC_ID1553,Pump Overheating81,UC_ID503,UC_ID2132,Bolus request too soon81
UC_ID1554,Over-Flow Rate Alarm81,UC_ID9944,UC_ID1144,Sound Failure81
UC_ID1555,Clinician Authentication Failure81,UC_ID7860,UC_ID1273,Over-Flow Rate Alarm81
UC_ID1556,ICE Failure81,UC_ID1034,UC_ID1617,Under-Flow Rate Alarm81
UC_ID1557,Pump Priming Failure81,UC_ID6168,UC_ID5233,Prescription Authentication Failure81
UC_ID1558,Power-On Self Test Failure81,UC_ID3243,UC_ID8400,Drug Library Hard Limit81
UC_ID1559,Prescription Authentication Failure82,UC_ID2138,UC_ID7686,Bolus request too soon82
UC_ID1560,Pump Priming Failure82,UC_ID7045,UC_ID3052,Pump Overheating82
UC_ID1561,Drug Library Not Present or Corrupted82,UC_ID688,UC_ID7901,Clinician Authentication Failure82
UC_ID1562,ICE Failure82,UC_ID8470,UC_ID1424,Power-On Self Test Failure82
UC_ID1563,Downstream Occlusion82,UC_ID8429,UC_ID4280,Under-Flow Rate Alarm82
UC_ID1564,Bolus request too soon82,UC_ID919,UC_ID8854,Drug Library Hard Limit82
UC_ID1565,Power-On Self Test Failure82,UC_ID3769,UC_ID4578,Drug Library Soft Limit82
UC_ID1566,Air-in-line Embolism82,UC_ID5493,UC_ID2753,Pump Priming Failure82
UC_ID1567,Patient Authentication Failure82,UC_ID648,UC_ID1200,Sound Failure82
UC_ID1568,Upstream Occlusion82,UC_ID6347,UC_ID3212,Prescription Authentication Failure82
UC_ID1569,Maximum Safe Dose82,UC_ID5629,UC_ID9390,Upstream Occlusion82
UC_ID1570,Sound Failure82,UC_ID9288,UC_ID848,Patient Authentication Failure82
UC_ID1571,Under-Flow Rate Alarm82,UC_ID5790,UC_ID4442,Over-Flow Rate Alarm82
UC_ID1572,Drug Library Soft Limit82,UC_ID5897,UC_ID9013,Downstream Occlusion82
UC_ID1573,Pump Overheating82,UC_ID6137,UC_ID2822,Maximum Safe Dose82
UC_ID1574,Over-Flow Rate Alarm82,UC_ID6567,UC_ID7062,Drug Library Not Present or Corrupted82
UC_ID1575,Clinician Authentication Failure82,UC_ID89,UC_ID1993,Air-in-line Embolism82
UC_ID1576,Drug Library Hard Limit82,UC_ID1923,UC_ID9380,Internal Electronic Failure82
UC_ID1577,Internal Electronic Failure82,UC_ID6928,UC_ID1353,ICE Failure82
UC_ID1578,Internal Electronic Failure83,UC_ID9951,UC_ID3929,Pump Priming Failure83
UC_ID1579,Pump Priming Failure83,UC_ID4730,UC_ID5853,Clinician Authentication Failure83
UC_ID1580,Over-Flow Rate Alarm83,UC_ID7414,UC_ID3556,Air-in-line Embolism83
UC_ID1581,Sound Failure83,UC_ID47,UC_ID9455,Maximum Safe Dose83
UC_ID1582,Bolus request too soon83,UC_ID5802,UC_ID1477,Power-On Self Test Failure83
UC_ID1583,Prescription Authentication Failure83,UC_ID4920,UC_ID2618,Drug Library Soft Limit83
UC_ID1584,Upstream Occlusion83,UC_ID7233,UC_ID5014,Sound Failure83
UC_ID1585,Patient Authentication Failure83,UC_ID5078,UC_ID145,Drug Library Not Present or Corrupted83
UC_ID1586,Maximum Safe Dose83,UC_ID8258,UC_ID3593,ICE Failure83
UC_ID1587,Downstream Occlusion83,UC_ID6193,UC_ID8076,Patient Authentication Failure83
UC_ID1588,Clinician Authentication Failure83,UC_ID8536,UC_ID9031,Pump Overheating83
UC_ID1589,Drug Library Not Present or Corrupted83,UC_ID4590,UC_ID5170,Bolus request too soon83
UC_ID1590,Air-in-line Embolism83,UC_ID3164,UC_ID8579,Under-Flow Rate Alarm83
UC_ID1591,Pump Overheating83,UC_ID2571,UC_ID6554,Prescription Authentication Failure83
UC_ID1592,Under-Flow Rate Alarm83,UC_ID6708,UC_ID5423,Downstream Occlusion83
UC_ID1593,Power-On Self Test Failure83,UC_ID4256,UC_ID1677,Over-Flow Rate Alarm83
UC_ID1594,Drug Library Soft Limit83,UC_ID744,UC_ID9161,Drug Library Hard Limit83
UC_ID1595,Drug Library Hard Limit83,UC_ID1093,UC_ID716,Upstream Occlusion83
UC_ID1596,ICE Failure83,UC_ID9890,UC_ID6903,Internal Electronic Failure83
UC_ID1597,Internal Electronic Failure84,UC_ID7352,UC_ID2645,Over-Flow Rate Alarm84
UC_ID1598,Over-Flow Rate Alarm84,UC_ID7900,UC_ID2756,Power-On Self Test Failure84
UC_ID1599,Bolus request too soon84,UC_ID1832,UC_ID4593,Maximum Safe Dose84
UC_ID1600,Air-in-line Embolism84,UC_ID4171,UC_ID8343,Drug Library Not Present or Corrupted84
UC_ID1601,Drug Library Hard Limit84,UC_ID9011,UC_ID8964,Drug Library Hard Limit84
UC_ID1602,Pump Overheating84,UC_ID2383,UC_ID1182,Clinician Authentication Failure84
UC_ID1603,Downstream Occlusion84,UC_ID9696,UC_ID2156,Internal Electronic Failure84
UC_ID1604,Upstream Occlusion84,UC_ID3696,UC_ID6396,Pump Overheating84
UC_ID1605,ICE Failure84,UC_ID4670,UC_ID3747,Prescription Authentication Failure84
UC_ID1606,Patient Authentication Failure84,UC_ID4818,UC_ID5140,Upstream Occlusion84
UC_ID1607,Sound Failure84,UC_ID9717,UC_ID6059,Downstream Occlusion84
UC_ID1608,Drug Library Soft Limit84,UC_ID6695,UC_ID9855,Drug Library Soft Limit84
UC_ID1609,Pump Priming Failure84,UC_ID8892,UC_ID7230,Under-Flow Rate Alarm84
UC_ID1610,Clinician Authentication Failure84,UC_ID7775,UC_ID8661,Sound Failure84
UC_ID1611,Power-On Self Test Failure84,UC_ID8056,UC_ID4176,Patient Authentication Failure84
UC_ID1612,Prescription Authentication Failure84,UC_ID8302,UC_ID9877,Bolus request too soon84
UC_ID1613,Under-Flow Rate Alarm84,UC_ID104,UC_ID9219,Pump Priming Failure84
UC_ID1614,Drug Library Not Present or Corrupted84,UC_ID7251,UC_ID8861,ICE Failure84
