CC_ID,CC_NAME,CC_DATE,CC_VER,CC_DESC,CC_LOC
CC_ID3104,CC_NAME7134,2015-10-27,V3,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\Restriction.java2
CC_ID3105,CC_NAME5548,2015-09-29,V1,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\IndexExpression.java2
CC_ID3106,CC_NAME4137,2015-09-29,V2,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\lifecycle\View.java2
CC_ID3107,CC_NAME4381,2015-09-01,V2,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\FastByteOperations.java2
CC_ID3108,CC_NAME6405,2015-09-15,V1,A real-time clock must produce timestamps accurate to 10 ms.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\GossipDigestAck2VerbHandler.java2
CC_ID3109,CC_NAME7860,2015-10-07,V5,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\scheduler\RoundRobinScheduler.java2
CC_ID3110,CC_NAME1164,2015-09-14,V4,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\DeletionTime.java2
CC_ID3111,CC_NAME2715,2015-10-05,V6,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\IMergeIterator.java2
CC_ID3112,CC_NAME6867,2015-10-26,V1,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\management\SessionCompleteEventCompositeData.java2
CC_ID3113,CC_NAME5635,2015-10-02,V1,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\SharedCloseableImpl.java2
CC_ID3114,CC_NAME4544,2015-10-02,V3,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\SnapshotCommand.java2
CC_ID3115,CC_NAME480,2015-09-24,V0,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\ColumnStats.java2
CC_ID3116,CC_NAME8185,2015-09-18,V2,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\MemtablePool.java2
CC_ID3117,CC_NAME6060,2015-09-14,V0,The PCA pump shall have a start button.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\messages\EventMessage.java2
CC_ID3118,CC_NAME9142,2015-09-08,V6,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Stop.java2
CC_ID3119,CC_NAME3558,2015-09-02,V5,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\UnknownColumnFamilyException.java2
CC_ID3120,CC_NAME1273,2015-09-22,V1,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\BackgroundActivityMonitor.java2
CC_ID3121,CC_NAME4361,2015-09-17,V3,tactile response (button press).29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\NativeCell.java2
CC_ID3122,CC_NAME5220,2015-10-30,V5,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\compress\CompressedSequentialWriter.java2
CC_ID3123,CC_NAME9575,2015-09-10,V2,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\MigrationRequestVerbHandler.java2
CC_ID3124,CC_NAME9204,2015-09-17,V3,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\IndexSummaryManagerMBean.java2
CC_ID3125,CC_NAME7445,2015-10-30,V6,Patient-requested bolus delivery shall be immediately halted when alarms sound.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\HostStat.java2
CC_ID3126,CC_NAME7024,2015-09-24,V1,The PCA pump shall detect air-in-line embolism (bubble).29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\UUIDGen.java2
CC_ID3127,CC_NAME9572,2015-09-16,V0,Clinician-requested bolus delivery shall be immediately halted when alarms sound.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\EnableBackup.java2
CC_ID3128,CC_NAME127,2015-10-13,V4,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\ErrorListener.java2
CC_ID3129,CC_NAME7655,2015-09-07,V3,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\DecimalSerializer.java2
CC_ID3130,CC_NAME902,2015-09-21,V6,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\RangeKeySample.java2
CC_ID3131,CC_NAME7085,2015-09-17,V5,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\PrepareMessage.java2
CC_ID3132,CC_NAME7002,2015-10-28,V0,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\ThriftClientState.java2
CC_ID3133,CC_NAME865,2015-09-16,V4,The PCA pump shall have a stop button29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\IResource.java2
CC_ID3134,CC_NAME5750,2015-10-19,V5,–removed all Rx entry via scanner29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\DecoratedKey.java2
CC_ID3135,CC_NAME8470,2015-09-24,V0,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\metadata\MetadataCollector.java2
CC_ID3136,CC_NAME5382,2015-09-14,V4,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tracing\ExpiredTraceState.java2
CC_ID3137,CC_NAME8695,2015-09-07,V4,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\HeapAllocator.java2
CC_ID3138,CC_NAME4517,2015-09-22,V3,The drug reservoir shall measure its contents.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\TFramedTransportFactory.java2
CC_ID3139,CC_NAME6428,2015-10-26,V6,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\CompoundSparseCellName.java2
CC_ID3140,CC_NAME7523,2015-09-30,V1,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\format\big\IndexedSliceReader.java2
CC_ID3141,CC_NAME9661,2015-10-26,V5,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\Constants.java2
CC_ID3142,CC_NAME9962,2015-10-14,V0,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ArrayBackedSortedColumns.java2
CC_ID3143,CC_NAME7810,2015-10-14,V6,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\UDHelper.java2
CC_ID3144,CC_NAME4153,2015-10-23,V2,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\keys\KeysSearcher.java2
CC_ID3145,CC_NAME598,2015-10-22,V7,"display of visual information, and29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\OverloadedException.java2
CC_ID3146,CC_NAME6125,2015-09-01,V4,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\RowIteratorFactory.java2
CC_ID3147,CC_NAME2736,2015-09-01,V2,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration29",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\GCInspector.java2
CC_ID3148,CC_NAME6854,2015-10-30,V3,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\selection\AbstractFunctionSelector.java2
CC_ID3149,CC_NAME2543,2015-09-30,V0,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.329,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\LongType.java2
CC_ID3150,CC_NAME1912,2015-10-29,V2,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.29,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\DataType.java2
CC_ID3151,CC_NAME7665,2015-09-23,V3,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).30",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\CassandraAuthorizer.java2
CC_ID3152,CC_NAME4066,2015-10-19,V3,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.30",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\Token.java2
CC_ID3153,CC_NAME9658,2015-09-25,V6,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\concurrent\SharedExecutorPool.java2
CC_ID3154,CC_NAME1306,2015-10-08,V7,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.30",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\CBuilder.java2
CC_ID3155,CC_NAME1699,2015-09-29,V3,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\RequestValidations.java2
CC_ID3156,CC_NAME5217,2015-10-07,V5,–removed all Rx entry via scanner30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\SSTableRepairedAtSetter.java2
CC_ID3157,CC_NAME1495,2015-10-01,V3,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\hadoop\BulkRecordWriter.java2
CC_ID3158,CC_NAME9423,2015-09-17,V4,tactile response (button press).30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\composites\CompositesIndexOnCollectionKey.java2
CC_ID3159,CC_NAME7419,2015-10-14,V5,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\ParsedStatement.java2
CC_ID3160,CC_NAME7879,2015-10-06,V7,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\paxos\PaxosState.java2
CC_ID3161,CC_NAME750,2015-09-14,V5,"–removed, must scan Rx from label of drug container30",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\OpOrder.java2
CC_ID3162,CC_NAME7065,2015-10-20,V0,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\Restrictions.java2
CC_ID3163,CC_NAME6495,2015-09-24,V5,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\AbstractRestriction.java2
CC_ID3164,CC_NAME6704,2015-09-02,V1,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)30,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\RowDataResolver.java2
CC_ID3165,CC_NAME8313,2015-10-05,V2,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.30",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\compress\CompressionInfo.java2
