FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID412,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.3,CC_ID2924,Rami,Sugandha,Bolus request denied because minimum time between boluses had not elapsed.21,Assigned
FL_ID413,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.3,CC_ID133,Rami,Alex,clinician not authorized to operate pump21,Open
FL_ID414,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.3",CC_ID869,Ben,Caleb,basal rate or bolus VTBI exceeded soft limit21,Open
FL_ID415,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.3,CC_ID2782,Rami,Alex,indication of no ICE alarms enabled21,Open
FL_ID416,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.3",CC_ID1428,Rami,Caleb,the drug library fails authenticity or integrity check21,Open
FL_ID417,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.3,CC_ID2844,Rami,Alex,PCA pump detects its own failure21,Open
FL_ID418,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.3",CC_ID2404,Ben,Caleb,pump fails to prime after loading drug reservoir21,Open
FL_ID419,The Control Panel shall provide means to inactivate audible alarms indefinitely3,CC_ID1665,Jerry,Caleb,indication of no ICE alarms enabled22,Assigned
FL_ID420,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.3,CC_ID293,Rami,Alex,Bolus request denied because minimum time between boluses had not elapsed.22,Open
FL_ID421,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.3",CC_ID3765,Ben,Alex,bubble detection22,Open
FL_ID422,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.3",CC_ID3571,Rami,Caleb,blockage between pump and patient22,Open
FL_ID423,"display of visual information, and3",CC_ID3695,Ben,Caleb,basal rate or bolus VTBI exceeded hard limit22,Open
FL_ID424,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.3",CC_ID4794,Nasim,Sugandha,patient not admitted to hospital22,Open
FL_ID425,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown3",CC_ID4025,Rami,Caleb,power-on self test fails22,Open
FL_ID426,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).3",CC_ID3488,Rami,Alex,clinician not authorized to operate pump22,Open
FL_ID427,The scanner shall read and authenticate information from the drug’s package label3,CC_ID4078,Rami,Alex,pump temperature exceeds 55 C22,Open
FL_ID428,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication3",CC_ID3458,Rami,Caleb,no audible alarm22,Assigned
FL_ID429,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.33,CC_ID3485,Ben,Alex,PCA pump detects its own failure22,Open
FL_ID430,sound of audible alarm3,CC_ID4516,Rami,Alex,dose reaches maximum allowed by drug library22,Open
FL_ID431,The PCA pump shall use a physician’s prescription as device parameters.3,CC_ID3332,Ben,Alex,the drug library fails authenticity or integrity check22,Open
FL_ID432,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke3",CC_ID3885,Ben,Alex,drug or prescription not intended for this patient22,Open
FL_ID433,Alarms shall be issued in order of occurrence.3,CC_ID4130,Rami,Alex,basal rate or bolus VTBI exceeded soft limit22,Assigned
FL_ID434,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.3,CC_ID4749,Rami,Alex,measured flow rate exceeds setting22,Open
FL_ID435,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.3",CC_ID4676,Rami,Sugandha,blockage between reservoir and pump22,Assigned
FL_ID436,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms3,CC_ID4956,Rami,Alex,pump fails to prime after loading drug reservoir22,Open
FL_ID437,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.3,CC_ID3812,Ben,Alex,measured flow rate below setting22,Clossed
FL_ID438,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.3,CC_ID4834,Rami,Alex,bubble detection23,Open
FL_ID439,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.3",CC_ID4718,Rami,Sugandha,the drug library fails authenticity or integrity check23,Open
FL_ID440,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.3,CC_ID4987,Ben,Alex,blockage between reservoir and pump23,Open
FL_ID441,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.3,CC_ID4012,Ben,Sugandha,patient not admitted to hospital23,Open
FL_ID442,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated3",CC_ID4561,Rami,Alex,drug or prescription not intended for this patient23,Open
FL_ID443,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.3,CC_ID3624,Nasim,Caleb,measured flow rate below setting23,Open
FL_ID444,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.3",CC_ID4645,Ben,Caleb,no audible alarm23,Clossed
FL_ID445,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.3,CC_ID4565,Rami,Caleb,pump fails to prime after loading drug reservoir23,Open
FL_ID446,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized3,CC_ID4918,Rami,Sugandha,PCA pump detects its own failure23,Clossed
FL_ID447,The PCA pump shall detect downstream occlusion.3,CC_ID4939,Jerry,Alex,measured flow rate exceeds setting23,Open
FL_ID448,The PCA pump shall have a start button.3,CC_ID4905,Rami,Caleb,dose reaches maximum allowed by drug library23,Open
FL_ID449,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.3",CC_ID3847,Jerry,Alex,basal rate or bolus VTBI exceeded hard limit23,Clossed
FL_ID450,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)3,CC_ID4558,Ben,Sugandha,pump temperature exceeds 55 C23,Open
FL_ID451,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.3",CC_ID4921,Rami,Alex,indication of no ICE alarms enabled23,Open
FL_ID452,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE3",CC_ID4319,Ben,Caleb,blockage between pump and patient23,Open
FL_ID453,The PCA pump shall detect battery failure and issue a battery failure alarm3,CC_ID3427,Rami,Jane,power-on self test fails23,Open
FL_ID454,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.3,CC_ID3364,Ben,Caleb,basal rate or bolus VTBI exceeded soft limit23,Open
FL_ID455,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.3,CC_ID4549,Nasim,Alex,Bolus request denied because minimum time between boluses had not elapsed.23,Clossed
FL_ID456,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.3,CC_ID4954,Ben,Caleb,clinician not authorized to operate pump23,Open
FL_ID457,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.3,CC_ID4212,Ben,Jane,basal rate or bolus VTBI exceeded hard limit24,Open
FL_ID458,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist3",CC_ID3179,Rami,Alex,patient not admitted to hospital24,Open
FL_ID459,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.3,CC_ID4789,Ben,Alex,blockage between reservoir and pump24,Open
FL_ID460,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.3,CC_ID4683,Ben,Caleb,measured flow rate below setting24,Open
FL_ID461,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.3",CC_ID3420,Ben,Caleb,Bolus request denied because minimum time between boluses had not elapsed.24,Open
FL_ID462,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi3,CC_ID4868,Jerry,Caleb,no audible alarm24,Clossed
FL_ID463,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.3",CC_ID4350,Ben,Caleb,pump fails to prime after loading drug reservoir24,Open
FL_ID464,The PCA pump shall detect upstream occlusion.3,CC_ID3863,Jerry,Alex,pump temperature exceeds 55 C24,Open
FL_ID465,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment3,CC_ID4008,Rami,Caleb,blockage between pump and patient24,Clossed
FL_ID466,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.3",CC_ID3842,Ben,Alex,power-on self test fails24,Open
FL_ID467,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops3",CC_ID4415,Rami,Alex,dose reaches maximum allowed by drug library24,Open
