FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID1687,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.12,CC_ID3054,Ben,Alex,the drug library fails authenticity or integrity check88,Open
FL_ID1688,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.12,CC_ID3074,Ben,Caleb,blockage between pump and patient88,Open
FL_ID1689,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.12",CC_ID4266,Ben,Caleb,basal rate or bolus VTBI exceeded hard limit88,Open
FL_ID1690,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.12,CC_ID3297,Rami,Alex,pump temperature exceeds 55 C88,Open
FL_ID1691,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow12",CC_ID4098,Jerry,Alex,bubble detection88,Open
FL_ID1692,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.12,CC_ID2097,Ben,Alex,PCA pump detects its own failure89,Open
FL_ID1693,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.12,CC_ID2424,Rami,Alex,indication of no ICE alarms enabled89,Open
FL_ID1694,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.12,CC_ID4080,Ben,Alex,dose reaches maximum allowed by drug library89,Open
FL_ID1695,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.12",CC_ID3718,Jerry,Caleb,measured flow rate exceeds setting89,Open
FL_ID1696,The mechanical pump shall not allow reverse flow from the patient into the pump.12,CC_ID2288,Nasim,Alex,blockage between reservoir and pump89,Open
FL_ID1697,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.12,CC_ID4336,Ben,Jane,patient not admitted to hospital89,Open
FL_ID1698,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions12",CC_ID2420,Ben,Alex,the drug library fails authenticity or integrity check89,Open
FL_ID1699,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops12",CC_ID3832,Jerry,Sugandha,Bolus request denied because minimum time between boluses had not elapsed.89,Open
FL_ID1700,Clinician-requested bolus delivery shall be immediately halted when alarms sound.12,CC_ID2596,Nasim,Alex,blockage between pump and patient89,Assigned
FL_ID1701,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.12,CC_ID2555,Rami,Alex,pump temperature exceeds 55 C89,Open
FL_ID1702,"–requirement removed, Rx read from drug container by scanner12",CC_ID3474,Ben,Caleb,basal rate or bolus VTBI exceeded hard limit89,Open
FL_ID1703,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.12",CC_ID4246,Jerry,Caleb,measured flow rate below setting89,Open
FL_ID1704,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.12,CC_ID2009,Jerry,Alex,basal rate or bolus VTBI exceeded soft limit89,Open
FL_ID1705,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.12",CC_ID3814,Rami,Alex,no audible alarm89,Open
FL_ID1706,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided12",CC_ID3598,Ben,Alex,power-on self test fails89,Open
FL_ID1707,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.12",CC_ID2413,Rami,Sugandha,drug or prescription not intended for this patient89,Assigned
FL_ID1708,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.312,CC_ID3251,Ben,Alex,bubble detection89,Open
FL_ID1709,The Control Panel shall provide means to inactivate audible alarms indefinitely12,CC_ID2094,Rami,Caleb,clinician not authorized to operate pump89,Open
FL_ID1710,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration12",CC_ID3397,Ben,Alex,pump fails to prime after loading drug reservoir89,Open
FL_ID1711,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops12",CC_ID2845,Ben,Caleb,dose reaches maximum allowed by drug library90,Open
FL_ID1712,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.12",CC_ID2311,Ben,Jane,PCA pump detects its own failure90,Open
FL_ID1713,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump12",CC_ID4233,Nasim,Caleb,basal rate or bolus VTBI exceeded soft limit90,Open
FL_ID1714,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.12",CC_ID2655,Rami,Alex,pump fails to prime after loading drug reservoir90,Assigned
FL_ID1715,The PCA pump shall detect downstream occlusion.12,CC_ID2243,Nasim,Jane,basal rate or bolus VTBI exceeded hard limit90,Assigned
FL_ID1716,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi12,CC_ID2105,Jerry,Alex,Bolus request denied because minimum time between boluses had not elapsed.90,Open
FL_ID1717,Patient-requested bolus delivery shall be immediately halted when alarms sound.13,CC_ID2314,Jerry,Caleb,pump temperature exceeds 55 C90,Open
FL_ID1718,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.13,CC_ID2938,Nasim,Jane,measured flow rate exceeds setting90,Open
FL_ID1719,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.13,CC_ID4111,Ben,Caleb,the drug library fails authenticity or integrity check90,Assigned
FL_ID1720,The PCA pump shall detect battery failure and issue a battery failure alarm13,CC_ID3050,Rami,Alex,blockage between reservoir and pump90,Open
FL_ID1721,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.13",CC_ID2751,Ben,Alex,no audible alarm90,Open
FL_ID1722,The scanner shall read and authenticate information from the drug’s package label13,CC_ID3844,Ben,Alex,measured flow rate below setting90,Open
FL_ID1723,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow13",CC_ID2928,Rami,Jane,power-on self test fails90,Open
FL_ID1724,The PCA pump shall detect downstream occlusion.13,CC_ID4011,Ben,Jane,drug or prescription not intended for this patient90,Open
FL_ID1725,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions13",CC_ID4267,Ben,Sugandha,bubble detection90,Clossed
FL_ID1726,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).13",CC_ID4489,Jerry,Caleb,indication of no ICE alarms enabled90,Open
FL_ID1727,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.13",CC_ID4451,Ben,Alex,clinician not authorized to operate pump90,Open
FL_ID1728,The scanner shall read and authenticate information from the patient’s wristband13,CC_ID2861,Nasim,Alex,patient not admitted to hospital90,Open
FL_ID1729,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment13,CC_ID3858,Ben,Jane,blockage between pump and patient90,Assigned
FL_ID1730,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.13,CC_ID3207,Ben,Caleb,the drug library fails authenticity or integrity check91,Open
FL_ID1731,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE13",CC_ID3971,Rami,Alex,measured flow rate exceeds setting91,Open
FL_ID1732,The PCA pump must not leak current greater than 10 mA13,CC_ID4023,Rami,Alex,bubble detection91,Open
FL_ID1733,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.13",CC_ID3779,Ben,Caleb,pump fails to prime after loading drug reservoir91,Open
FL_ID1734,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.13,CC_ID4153,Ben,Sugandha,power-on self test fails91,Open
FL_ID1735,The Control Panel shall provide means to inactivate audible alarms indefinitely13,CC_ID2606,Jerry,Sugandha,no audible alarm91,Open
FL_ID1736,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.13",CC_ID2081,Rami,Alex,clinician not authorized to operate pump91,Open
FL_ID1737,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist13",CC_ID4037,Rami,Alex,indication of no ICE alarms enabled91,Open
FL_ID1738,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).13",CC_ID3873,Ben,Alex,basal rate or bolus VTBI exceeded soft limit91,Open
FL_ID1739,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.13,CC_ID3986,Ben,Caleb,pump temperature exceeds 55 C91,Clossed
FL_ID1740,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.13",CC_ID2324,Ben,Jane,dose reaches maximum allowed by drug library91,Open
FL_ID1741,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms13,CC_ID2921,Rami,Caleb,basal rate or bolus VTBI exceeded hard limit91,Open
