UC_ID,UC_TITLE,UC_PrC,UC_PoC,UC_STEPS
UC_ID1109,ICE Failure58,UC_ID1224,UC_ID2187,Drug Library Not Present or Corrupted58
UC_ID1110,Drug Library Hard Limit58,UC_ID2623,UC_ID2372,Upstream Occlusion58
UC_ID1111,Bolus request too soon58,UC_ID1469,UC_ID247,Prescription Authentication Failure58
UC_ID1112,Over-Flow Rate Alarm58,UC_ID2852,UC_ID2274,Pump Overheating58
UC_ID1113,Drug Library Not Present or Corrupted58,UC_ID2157,UC_ID1233,Clinician Authentication Failure58
UC_ID1114,Patient Authentication Failure58,UC_ID67,UC_ID119,Bolus request too soon58
UC_ID1115,Air-in-line Embolism58,UC_ID1778,UC_ID28,Patient Authentication Failure58
UC_ID1116,Drug Library Soft Limit58,UC_ID1702,UC_ID186,Maximum Safe Dose58
UC_ID1117,Pump Priming Failure58,UC_ID1387,UC_ID796,Sound Failure58
UC_ID1118,Power-On Self Test Failure58,UC_ID87,UC_ID872,Power-On Self Test Failure58
UC_ID1119,Under-Flow Rate Alarm58,UC_ID1932,UC_ID276,Pump Priming Failure58
UC_ID1120,Downstream Occlusion58,UC_ID1663,UC_ID1886,Drug Library Hard Limit58
UC_ID1121,Upstream Occlusion58,UC_ID1054,UC_ID1286,ICE Failure58
UC_ID1122,Pump Overheating59,UC_ID2773,UC_ID261,Sound Failure59
UC_ID1123,Under-Flow Rate Alarm59,UC_ID940,UC_ID1171,Clinician Authentication Failure59
UC_ID1124,ICE Failure59,UC_ID1025,UC_ID2132,Drug Library Soft Limit59
UC_ID1125,Maximum Safe Dose59,UC_ID2328,UC_ID2816,Prescription Authentication Failure59
UC_ID1126,Air-in-line Embolism59,UC_ID86,UC_ID929,Pump Priming Failure59
UC_ID1127,Pump Priming Failure59,UC_ID391,UC_ID648,Upstream Occlusion59
UC_ID1128,Clinician Authentication Failure59,UC_ID1687,UC_ID217,Drug Library Not Present or Corrupted59
UC_ID1129,Bolus request too soon59,UC_ID821,UC_ID2732,Patient Authentication Failure59
UC_ID1130,Internal Electronic Failure59,UC_ID1439,UC_ID113,Internal Electronic Failure59
UC_ID1131,Over-Flow Rate Alarm59,UC_ID2723,UC_ID1377,Air-in-line Embolism59
UC_ID1132,Sound Failure59,UC_ID891,UC_ID1741,ICE Failure59
UC_ID1133,Drug Library Not Present or Corrupted59,UC_ID836,UC_ID2681,Power-On Self Test Failure59
UC_ID1134,Power-On Self Test Failure59,UC_ID2704,UC_ID27,Bolus request too soon59
UC_ID1135,Patient Authentication Failure59,UC_ID1344,UC_ID1320,Over-Flow Rate Alarm59
UC_ID1136,Downstream Occlusion59,UC_ID1914,UC_ID2268,Downstream Occlusion59
UC_ID1137,Prescription Authentication Failure59,UC_ID1587,UC_ID953,Pump Overheating59
UC_ID1138,Drug Library Hard Limit59,UC_ID1839,UC_ID1024,Maximum Safe Dose59
UC_ID1139,Upstream Occlusion59,UC_ID1817,UC_ID1109,Drug Library Hard Limit59
UC_ID1140,Drug Library Soft Limit59,UC_ID2992,UC_ID67,Under-Flow Rate Alarm59
UC_ID1141,Pump Overheating60,UC_ID2283,UC_ID485,Downstream Occlusion60
UC_ID1142,Under-Flow Rate Alarm60,UC_ID1165,UC_ID1146,ICE Failure60
UC_ID1143,Internal Electronic Failure60,UC_ID2891,UC_ID949,Power-On Self Test Failure60
UC_ID1144,Drug Library Hard Limit60,UC_ID274,UC_ID304,Patient Authentication Failure60
UC_ID1145,Upstream Occlusion60,UC_ID1495,UC_ID2038,Drug Library Soft Limit60
UC_ID1146,ICE Failure60,UC_ID1837,UC_ID166,Maximum Safe Dose60
UC_ID1147,Over-Flow Rate Alarm60,UC_ID621,UC_ID193,Air-in-line Embolism60
UC_ID1148,Downstream Occlusion60,UC_ID91,UC_ID1045,Pump Overheating60
UC_ID1149,Drug Library Soft Limit60,UC_ID1763,UC_ID618,Under-Flow Rate Alarm60
UC_ID1150,Drug Library Not Present or Corrupted60,UC_ID213,UC_ID1042,Sound Failure60
UC_ID1151,Clinician Authentication Failure60,UC_ID610,UC_ID1492,Pump Priming Failure60
UC_ID1152,Maximum Safe Dose60,UC_ID2934,UC_ID1597,Drug Library Hard Limit60
UC_ID1153,Patient Authentication Failure60,UC_ID1935,UC_ID1327,Over-Flow Rate Alarm60
UC_ID1154,Air-in-line Embolism60,UC_ID1096,UC_ID2157,Internal Electronic Failure60
UC_ID1155,Prescription Authentication Failure60,UC_ID819,UC_ID1789,Drug Library Not Present or Corrupted60
UC_ID1156,Power-On Self Test Failure60,UC_ID2266,UC_ID1827,Prescription Authentication Failure60
UC_ID1157,Bolus request too soon60,UC_ID182,UC_ID2377,Bolus request too soon60
UC_ID1158,Sound Failure60,UC_ID2154,UC_ID1503,Upstream Occlusion60
UC_ID1159,Pump Priming Failure60,UC_ID379,UC_ID271,Clinician Authentication Failure60
UC_ID1160,Pump Priming Failure61,UC_ID2194,UC_ID354,Internal Electronic Failure61
UC_ID1161,Under-Flow Rate Alarm61,UC_ID302,UC_ID2820,Power-On Self Test Failure61
UC_ID1162,Power-On Self Test Failure61,UC_ID2651,UC_ID2870,Prescription Authentication Failure61
UC_ID1163,Bolus request too soon61,UC_ID2524,UC_ID23,Over-Flow Rate Alarm61
UC_ID1164,Air-in-line Embolism61,UC_ID250,UC_ID670,Under-Flow Rate Alarm61
UC_ID1165,ICE Failure61,UC_ID743,UC_ID1159,Pump Priming Failure61
UC_ID1166,Maximum Safe Dose61,UC_ID2459,UC_ID1566,Clinician Authentication Failure61
UC_ID1167,Downstream Occlusion61,UC_ID1614,UC_ID2945,Maximum Safe Dose61
UC_ID1168,Internal Electronic Failure61,UC_ID1690,UC_ID1779,Patient Authentication Failure61
UC_ID1169,Clinician Authentication Failure61,UC_ID2712,UC_ID1435,Drug Library Not Present or Corrupted61
UC_ID1170,Upstream Occlusion61,UC_ID994,UC_ID385,Bolus request too soon61
UC_ID1171,Drug Library Not Present or Corrupted61,UC_ID1856,UC_ID1955,Pump Overheating61
UC_ID1172,Patient Authentication Failure61,UC_ID2249,UC_ID654,ICE Failure61
UC_ID1173,Over-Flow Rate Alarm61,UC_ID1008,UC_ID1764,Sound Failure61
UC_ID1174,Drug Library Hard Limit61,UC_ID1508,UC_ID2794,Drug Library Hard Limit61
UC_ID1175,Pump Overheating61,UC_ID823,UC_ID1444,Upstream Occlusion61
UC_ID1176,Sound Failure61,UC_ID1074,UC_ID292,Drug Library Soft Limit61
UC_ID1177,Drug Library Soft Limit61,UC_ID85,UC_ID432,Air-in-line Embolism61
UC_ID1178,Prescription Authentication Failure61,UC_ID49,UC_ID1454,Downstream Occlusion61
UC_ID1179,Clinician Authentication Failure62,UC_ID2922,UC_ID1411,Drug Library Not Present or Corrupted62
UC_ID1180,Patient Authentication Failure62,UC_ID1578,UC_ID2442,Internal Electronic Failure62
UC_ID1181,Drug Library Soft Limit62,UC_ID473,UC_ID220,Drug Library Soft Limit62
UC_ID1182,Downstream Occlusion62,UC_ID2410,UC_ID585,Sound Failure62
UC_ID1183,Bolus request too soon62,UC_ID2003,UC_ID582,Drug Library Hard Limit62
UC_ID1184,Over-Flow Rate Alarm62,UC_ID1463,UC_ID1483,Maximum Safe Dose62
UC_ID1185,Maximum Safe Dose62,UC_ID954,UC_ID2704,Power-On Self Test Failure62
UC_ID1186,Power-On Self Test Failure62,UC_ID532,UC_ID143,Patient Authentication Failure62
UC_ID1187,Upstream Occlusion62,UC_ID2729,UC_ID786,Under-Flow Rate Alarm62
UC_ID1188,Drug Library Hard Limit62,UC_ID97,UC_ID2055,Over-Flow Rate Alarm62
UC_ID1189,Internal Electronic Failure62,UC_ID1457,UC_ID1061,Prescription Authentication Failure62
UC_ID1190,Pump Overheating62,UC_ID467,UC_ID2848,Downstream Occlusion62
UC_ID1191,Pump Priming Failure62,UC_ID876,UC_ID2043,Pump Overheating62
UC_ID1192,Drug Library Not Present or Corrupted62,UC_ID1432,UC_ID386,Air-in-line Embolism62
UC_ID1193,Prescription Authentication Failure62,UC_ID979,UC_ID2772,Bolus request too soon62
UC_ID1194,Under-Flow Rate Alarm62,UC_ID295,UC_ID2323,Clinician Authentication Failure62
UC_ID1195,ICE Failure62,UC_ID539,UC_ID2830,Pump Priming Failure62
UC_ID1196,Sound Failure62,UC_ID1636,UC_ID352,Upstream Occlusion62
UC_ID1197,Air-in-line Embolism62,UC_ID2050,UC_ID1887,ICE Failure62
UC_ID1198,Power-On Self Test Failure63,UC_ID1688,UC_ID2189,Downstream Occlusion63
UC_ID1199,Under-Flow Rate Alarm63,UC_ID74,UC_ID840,Air-in-line Embolism63
UC_ID1200,Clinician Authentication Failure63,UC_ID1600,UC_ID1482,Prescription Authentication Failure63
UC_ID1201,Over-Flow Rate Alarm63,UC_ID95,UC_ID141,Patient Authentication Failure63
UC_ID1202,Sound Failure63,UC_ID1020,UC_ID491,Over-Flow Rate Alarm63
UC_ID1203,Prescription Authentication Failure63,UC_ID2547,UC_ID537,Drug Library Hard Limit63
UC_ID1204,Drug Library Not Present or Corrupted63,UC_ID2070,UC_ID1028,Pump Overheating63
UC_ID1205,Pump Priming Failure63,UC_ID2965,UC_ID334,Sound Failure63
UC_ID1206,Upstream Occlusion63,UC_ID2869,UC_ID626,Power-On Self Test Failure63
UC_ID1207,Patient Authentication Failure63,UC_ID2023,UC_ID165,Internal Electronic Failure63
UC_ID1208,Downstream Occlusion63,UC_ID766,UC_ID2608,Maximum Safe Dose63
UC_ID1209,Air-in-line Embolism63,UC_ID1526,UC_ID875,ICE Failure63
UC_ID1210,Drug Library Soft Limit63,UC_ID2829,UC_ID107,Clinician Authentication Failure63
UC_ID1211,ICE Failure63,UC_ID2225,UC_ID229,Drug Library Not Present or Corrupted63
UC_ID1212,Bolus request too soon63,UC_ID654,UC_ID2611,Upstream Occlusion63
UC_ID1213,Maximum Safe Dose63,UC_ID1697,UC_ID2576,Bolus request too soon63
UC_ID1214,Internal Electronic Failure63,UC_ID528,UC_ID2991,Under-Flow Rate Alarm63
UC_ID1215,Drug Library Hard Limit63,UC_ID538,UC_ID2974,Pump Priming Failure63
UC_ID1216,Pump Overheating63,UC_ID1419,UC_ID2578,Drug Library Soft Limit63
UC_ID1217,Under-Flow Rate Alarm64,UC_ID616,UC_ID1773,Over-Flow Rate Alarm64
UC_ID1218,Drug Library Soft Limit64,UC_ID1260,UC_ID982,Air-in-line Embolism64
UC_ID1219,Prescription Authentication Failure64,UC_ID1169,UC_ID1866,Downstream Occlusion64
UC_ID1220,Downstream Occlusion64,UC_ID1470,UC_ID2218,Power-On Self Test Failure64
UC_ID1221,Pump Overheating64,UC_ID2678,UC_ID1825,Prescription Authentication Failure64
UC_ID1222,Bolus request too soon64,UC_ID2354,UC_ID2140,Patient Authentication Failure64
UC_ID1223,Drug Library Hard Limit64,UC_ID2654,UC_ID2823,Pump Overheating64
UC_ID1224,Internal Electronic Failure64,UC_ID68,UC_ID1224,Sound Failure64
UC_ID1225,Air-in-line Embolism64,UC_ID1206,UC_ID1924,ICE Failure64
UC_ID1226,Over-Flow Rate Alarm64,UC_ID1125,UC_ID804,Drug Library Not Present or Corrupted64
UC_ID1227,Maximum Safe Dose64,UC_ID2001,UC_ID1512,Bolus request too soon64
UC_ID1228,Clinician Authentication Failure64,UC_ID345,UC_ID715,Drug Library Hard Limit64
UC_ID1229,Drug Library Not Present or Corrupted64,UC_ID337,UC_ID759,Drug Library Soft Limit64
UC_ID1230,ICE Failure64,UC_ID468,UC_ID1751,Upstream Occlusion64
UC_ID1231,Pump Priming Failure64,UC_ID2063,UC_ID1113,Internal Electronic Failure64
UC_ID1232,Upstream Occlusion64,UC_ID2945,UC_ID1392,Maximum Safe Dose64
UC_ID1233,Patient Authentication Failure64,UC_ID1715,UC_ID2224,Under-Flow Rate Alarm64
UC_ID1234,Sound Failure64,UC_ID1594,UC_ID2849,Pump Priming Failure64
UC_ID1235,Power-On Self Test Failure64,UC_ID2066,UC_ID2938,Clinician Authentication Failure64
UC_ID1236,Clinician Authentication Failure65,UC_ID2791,UC_ID1680,Sound Failure65
UC_ID1237,Pump Priming Failure65,UC_ID2287,UC_ID849,Power-On Self Test Failure65
UC_ID1238,Patient Authentication Failure65,UC_ID1695,UC_ID1585,Drug Library Not Present or Corrupted65
UC_ID1239,Internal Electronic Failure65,UC_ID2803,UC_ID2663,Pump Priming Failure65
UC_ID1240,Downstream Occlusion65,UC_ID1331,UC_ID1202,Maximum Safe Dose65
UC_ID1241,Power-On Self Test Failure65,UC_ID1161,UC_ID314,Bolus request too soon65
UC_ID1242,Drug Library Not Present or Corrupted65,UC_ID780,UC_ID350,Over-Flow Rate Alarm65
UC_ID1243,Bolus request too soon65,UC_ID396,UC_ID1798,ICE Failure65
UC_ID1244,Pump Overheating65,UC_ID2573,UC_ID1157,Upstream Occlusion65
UC_ID1245,ICE Failure65,UC_ID1119,UC_ID1154,Air-in-line Embolism65
UC_ID1246,Over-Flow Rate Alarm65,UC_ID2561,UC_ID623,Clinician Authentication Failure65
UC_ID1247,Drug Library Hard Limit65,UC_ID1271,UC_ID1622,Prescription Authentication Failure65
UC_ID1248,Drug Library Soft Limit65,UC_ID1544,UC_ID1439,Under-Flow Rate Alarm65
UC_ID1249,Upstream Occlusion65,UC_ID117,UC_ID1136,Patient Authentication Failure65
UC_ID1250,Sound Failure65,UC_ID1751,UC_ID1595,Downstream Occlusion65
UC_ID1251,Prescription Authentication Failure65,UC_ID2377,UC_ID1082,Pump Overheating65
UC_ID1252,Air-in-line Embolism65,UC_ID287,UC_ID1554,Internal Electronic Failure65
UC_ID1253,Maximum Safe Dose65,UC_ID1075,UC_ID2188,Drug Library Hard Limit65
UC_ID1254,Under-Flow Rate Alarm65,UC_ID2489,UC_ID312,Drug Library Soft Limit65
UC_ID1255,Maximum Safe Dose66,UC_ID2536,UC_ID800,Under-Flow Rate Alarm66
UC_ID1256,Pump Overheating66,UC_ID1741,UC_ID2597,Drug Library Hard Limit66
UC_ID1257,Drug Library Hard Limit66,UC_ID1324,UC_ID1681,Patient Authentication Failure66
UC_ID1258,Clinician Authentication Failure66,UC_ID835,UC_ID1906,Pump Priming Failure66
UC_ID1259,Drug Library Soft Limit66,UC_ID1353,UC_ID1874,Over-Flow Rate Alarm66
UC_ID1260,Under-Flow Rate Alarm66,UC_ID1110,UC_ID1378,Prescription Authentication Failure66
UC_ID1261,Pump Priming Failure66,UC_ID154,UC_ID2923,Bolus request too soon66
UC_ID1262,Internal Electronic Failure66,UC_ID1219,UC_ID2910,Clinician Authentication Failure66
UC_ID1263,Patient Authentication Failure66,UC_ID1164,UC_ID2014,Downstream Occlusion66
UC_ID1264,Drug Library Not Present or Corrupted66,UC_ID2496,UC_ID81,Pump Overheating66
UC_ID1265,Sound Failure66,UC_ID894,UC_ID2625,Sound Failure66
UC_ID1266,Air-in-line Embolism66,UC_ID1789,UC_ID1910,Drug Library Soft Limit66
UC_ID1267,Upstream Occlusion66,UC_ID1725,UC_ID2531,Drug Library Not Present or Corrupted66
UC_ID1268,Bolus request too soon66,UC_ID1890,UC_ID1101,ICE Failure66
UC_ID1269,Power-On Self Test Failure66,UC_ID2772,UC_ID2304,Power-On Self Test Failure66
UC_ID1270,Prescription Authentication Failure66,UC_ID2976,UC_ID1433,Air-in-line Embolism66
UC_ID1271,Downstream Occlusion66,UC_ID2941,UC_ID2261,Upstream Occlusion66
UC_ID1272,Over-Flow Rate Alarm66,UC_ID1072,UC_ID1393,Internal Electronic Failure66
UC_ID1273,ICE Failure66,UC_ID2843,UC_ID2583,Maximum Safe Dose66
UC_ID1274,Air-in-line Embolism67,UC_ID2846,UC_ID214,Patient Authentication Failure67
UC_ID1275,Bolus request too soon67,UC_ID801,UC_ID2612,Clinician Authentication Failure67
UC_ID1276,ICE Failure67,UC_ID2231,UC_ID356,Maximum Safe Dose67
UC_ID1277,Drug Library Not Present or Corrupted67,UC_ID950,UC_ID2302,Pump Overheating67
UC_ID1278,Power-On Self Test Failure67,UC_ID241,UC_ID1000,Drug Library Soft Limit67
UC_ID1279,Downstream Occlusion67,UC_ID2546,UC_ID242,ICE Failure67
UC_ID1280,Upstream Occlusion67,UC_ID1486,UC_ID828,Bolus request too soon67
UC_ID1281,Pump Priming Failure67,UC_ID2771,UC_ID2016,Under-Flow Rate Alarm67
UC_ID1282,Pump Overheating67,UC_ID474,UC_ID2527,Power-On Self Test Failure67
UC_ID1283,Clinician Authentication Failure67,UC_ID2747,UC_ID980,Downstream Occlusion67
UC_ID1284,Patient Authentication Failure67,UC_ID2691,UC_ID2386,Upstream Occlusion67
UC_ID1285,Drug Library Soft Limit67,UC_ID2408,UC_ID2659,Pump Priming Failure67
UC_ID1286,Prescription Authentication Failure67,UC_ID668,UC_ID1521,Prescription Authentication Failure67
UC_ID1287,Internal Electronic Failure67,UC_ID762,UC_ID282,Internal Electronic Failure67
UC_ID1288,Sound Failure67,UC_ID2933,UC_ID2228,Air-in-line Embolism67
UC_ID1289,Over-Flow Rate Alarm67,UC_ID636,UC_ID243,Drug Library Not Present or Corrupted67
UC_ID1290,Drug Library Hard Limit67,UC_ID2630,UC_ID2593,Drug Library Hard Limit67
UC_ID1291,Maximum Safe Dose67,UC_ID902,UC_ID2121,Over-Flow Rate Alarm67
UC_ID1292,Under-Flow Rate Alarm67,UC_ID2188,UC_ID1579,Sound Failure67
UC_ID1293,Pump Priming Failure68,UC_ID339,UC_ID2124,Pump Overheating68
UC_ID1294,Prescription Authentication Failure68,UC_ID2362,UC_ID1167,Under-Flow Rate Alarm68
UC_ID1295,Drug Library Not Present or Corrupted68,UC_ID2208,UC_ID1232,Patient Authentication Failure68
UC_ID1296,Clinician Authentication Failure68,UC_ID2883,UC_ID2906,Internal Electronic Failure68
UC_ID1297,Maximum Safe Dose68,UC_ID1415,UC_ID572,Drug Library Not Present or Corrupted68
UC_ID1298,Sound Failure68,UC_ID2686,UC_ID416,Air-in-line Embolism68
UC_ID1299,Patient Authentication Failure68,UC_ID2210,UC_ID1835,ICE Failure68
UC_ID1300,Over-Flow Rate Alarm68,UC_ID598,UC_ID207,Pump Priming Failure68
UC_ID1301,Pump Overheating68,UC_ID1177,UC_ID1952,Drug Library Hard Limit68
UC_ID1302,Drug Library Soft Limit68,UC_ID2412,UC_ID2015,Power-On Self Test Failure68
UC_ID1303,ICE Failure68,UC_ID221,UC_ID707,Upstream Occlusion68
UC_ID1304,Upstream Occlusion68,UC_ID767,UC_ID1759,Prescription Authentication Failure68
UC_ID1305,Under-Flow Rate Alarm68,UC_ID974,UC_ID1004,Over-Flow Rate Alarm68
UC_ID1306,Downstream Occlusion68,UC_ID812,UC_ID1702,Sound Failure68
UC_ID1307,Internal Electronic Failure68,UC_ID2745,UC_ID2025,Clinician Authentication Failure68
UC_ID1308,Bolus request too soon68,UC_ID1046,UC_ID613,Downstream Occlusion68
UC_ID1309,Power-On Self Test Failure68,UC_ID1391,UC_ID2660,Bolus request too soon68
UC_ID1310,Air-in-line Embolism68,UC_ID208,UC_ID1126,Maximum Safe Dose68
UC_ID1311,Drug Library Hard Limit68,UC_ID441,UC_ID310,Drug Library Soft Limit68
UC_ID1312,Drug Library Hard Limit69,UC_ID963,UC_ID2998,Downstream Occlusion69
UC_ID1313,Power-On Self Test Failure69,UC_ID947,UC_ID490,Sound Failure69
UC_ID1314,Over-Flow Rate Alarm69,UC_ID230,UC_ID1177,Bolus request too soon69
UC_ID1315,Prescription Authentication Failure69,UC_ID2293,UC_ID1672,Drug Library Soft Limit69
UC_ID1316,Pump Priming Failure69,UC_ID2569,UC_ID767,Pump Priming Failure69
UC_ID1317,ICE Failure69,UC_ID2407,UC_ID1071,Pump Overheating69
UC_ID1318,Pump Overheating69,UC_ID2944,UC_ID814,Power-On Self Test Failure69
UC_ID1319,Air-in-line Embolism69,UC_ID744,UC_ID11,Drug Library Hard Limit69
UC_ID1320,Upstream Occlusion69,UC_ID2732,UC_ID2716,Patient Authentication Failure69
UC_ID1321,Clinician Authentication Failure69,UC_ID2710,UC_ID2620,ICE Failure69
UC_ID1322,Patient Authentication Failure69,UC_ID1849,UC_ID1699,Under-Flow Rate Alarm69
UC_ID1323,Bolus request too soon69,UC_ID2241,UC_ID669,Maximum Safe Dose69
UC_ID1324,Downstream Occlusion69,UC_ID712,UC_ID1048,Upstream Occlusion69
UC_ID1325,Drug Library Soft Limit69,UC_ID9,UC_ID1665,Drug Library Not Present or Corrupted69
UC_ID1326,Sound Failure69,UC_ID1404,UC_ID1935,Air-in-line Embolism69
UC_ID1327,Internal Electronic Failure69,UC_ID2099,UC_ID1536,Over-Flow Rate Alarm69
UC_ID1328,Under-Flow Rate Alarm69,UC_ID2305,UC_ID2669,Prescription Authentication Failure69
UC_ID1329,Maximum Safe Dose69,UC_ID755,UC_ID1283,Clinician Authentication Failure69
UC_ID1330,Drug Library Not Present or Corrupted69,UC_ID791,UC_ID1310,Internal Electronic Failure69
UC_ID1331,Pump Overheating70,UC_ID1464,UC_ID2692,Internal Electronic Failure70
UC_ID1332,Pump Priming Failure70,UC_ID1501,UC_ID885,Drug Library Hard Limit70
UC_ID1333,Bolus request too soon70,UC_ID2290,UC_ID1594,Maximum Safe Dose70
UC_ID1334,Air-in-line Embolism70,UC_ID2959,UC_ID1519,Bolus request too soon70
UC_ID1335,Internal Electronic Failure70,UC_ID1640,UC_ID1304,ICE Failure70
UC_ID1336,Maximum Safe Dose70,UC_ID1128,UC_ID723,Pump Priming Failure70
UC_ID1337,Prescription Authentication Failure70,UC_ID1864,UC_ID843,Drug Library Soft Limit70
UC_ID1338,Patient Authentication Failure70,UC_ID2027,UC_ID468,Downstream Occlusion70
UC_ID1339,Clinician Authentication Failure70,UC_ID795,UC_ID1603,Prescription Authentication Failure70
UC_ID1340,Drug Library Not Present or Corrupted70,UC_ID2080,UC_ID1303,Under-Flow Rate Alarm70
UC_ID1341,Power-On Self Test Failure70,UC_ID2421,UC_ID1385,Clinician Authentication Failure70
UC_ID1342,Over-Flow Rate Alarm70,UC_ID2898,UC_ID2061,Power-On Self Test Failure70
UC_ID1343,Drug Library Hard Limit70,UC_ID2471,UC_ID2633,Drug Library Not Present or Corrupted70
UC_ID1344,ICE Failure70,UC_ID1189,UC_ID14,Patient Authentication Failure70
UC_ID1345,Under-Flow Rate Alarm70,UC_ID1032,UC_ID2453,Over-Flow Rate Alarm70
UC_ID1346,Downstream Occlusion70,UC_ID1403,UC_ID157,Sound Failure70
UC_ID1347,Sound Failure70,UC_ID2431,UC_ID1399,Pump Overheating70
UC_ID1348,Upstream Occlusion70,UC_ID2615,UC_ID1677,Upstream Occlusion70
UC_ID1349,Drug Library Soft Limit70,UC_ID2794,UC_ID2491,Air-in-line Embolism70
UC_ID1350,Power-On Self Test Failure71,UC_ID1182,UC_ID2569,Prescription Authentication Failure71
UC_ID1351,Prescription Authentication Failure71,UC_ID130,UC_ID2006,Downstream Occlusion71
UC_ID1352,Upstream Occlusion71,UC_ID1905,UC_ID2809,Clinician Authentication Failure71
UC_ID1353,Over-Flow Rate Alarm71,UC_ID1910,UC_ID2649,Drug Library Hard Limit71
UC_ID1354,Under-Flow Rate Alarm71,UC_ID267,UC_ID267,Pump Overheating71
UC_ID1355,Pump Priming Failure71,UC_ID1284,UC_ID1754,Sound Failure71
UC_ID1356,Downstream Occlusion71,UC_ID1369,UC_ID1620,Over-Flow Rate Alarm71
UC_ID1357,Pump Overheating71,UC_ID775,UC_ID1732,Bolus request too soon71
UC_ID1358,Maximum Safe Dose71,UC_ID2787,UC_ID727,Air-in-line Embolism71
UC_ID1359,Drug Library Hard Limit71,UC_ID2750,UC_ID587,Patient Authentication Failure71
UC_ID1360,Air-in-line Embolism71,UC_ID1234,UC_ID1145,Power-On Self Test Failure71
UC_ID1361,Drug Library Soft Limit71,UC_ID2411,UC_ID1168,Drug Library Not Present or Corrupted71
UC_ID1362,Patient Authentication Failure71,UC_ID2699,UC_ID167,Upstream Occlusion71
UC_ID1363,Bolus request too soon71,UC_ID364,UC_ID2116,Pump Priming Failure71
UC_ID1364,Internal Electronic Failure71,UC_ID2983,UC_ID2852,Internal Electronic Failure71
UC_ID1365,Sound Failure71,UC_ID1889,UC_ID2797,Maximum Safe Dose71
UC_ID1366,ICE Failure71,UC_ID2688,UC_ID126,Drug Library Soft Limit71
UC_ID1367,Clinician Authentication Failure71,UC_ID2381,UC_ID1527,Under-Flow Rate Alarm71
UC_ID1368,Drug Library Not Present or Corrupted71,UC_ID1132,UC_ID1341,ICE Failure71
UC_ID1369,Upstream Occlusion72,UC_ID2599,UC_ID1277,Under-Flow Rate Alarm72
UC_ID1370,Under-Flow Rate Alarm72,UC_ID2011,UC_ID2838,Drug Library Soft Limit72
UC_ID1371,Pump Priming Failure72,UC_ID2276,UC_ID2866,Pump Priming Failure72
